""	"Chr"	"Start"	"End"	"Strand"	"Length"	"X.media.vera.big_data.mr_genoms.new.pon.marburg.AML11_S6_L001.bam"	"X.media.vera.big_data.mr_genoms.new.pon.marburg.AML12_S6_L001.bam"	"X.media.vera.big_data.mr_genoms.new.pon.marburg.AML13_S7_L001.bam"	"X.media.vera.big_data.mr_genoms.new.pon.marburg.AML14_S8_L001.bam"	"X.media.vera.big_data.mr_genoms.new.pon.marburg.healthy1_S4_L001.bam"	"X.media.vera.big_data.mr_genoms.new.pon.marburg.healthy2_S5_L001.bam"	"X.media.vera.big_data.mr_genoms.new.pon.marburg.healthy3_S6_L001.bam"	"X.media.vera.big_data.mr_genoms.new.pon.marburg.Kontrolle.karyotype_S6_L001.bam"	"X.media.vera.big_data.mr_genoms.new.pon.marburg.WholeGenomeHealthy_S7_L001.bam"	"mean"	"sd"
"chr1-122"	"chr1"	122000001	123000000	"."	1000000	914.417690840186	926.997374370565	1075.31960754449	822.841000134919	897.747396996901	942.817616578933	932.586823130798	967.487051349652	810.188441150821	921.155889121919	78.3581529224065
"chr1-123"	"chr1"	123000001	124000000	"."	1000000	1543.99254814394	1654.90034058954	1790.11072273431	1429.14489497118	1426.18008895335	1507.3852569093	1482.96593186373	1590.31013950709	1365.18359850662	1532.24150246434	131.284029399922
"chr1-124"	"chr1"	124000001	125000000	"."	1000000	1764.02379225244	1959.29612646293	2309.21391292948	1858.88776548698	1552.48386066878	1614.80234000802	1690.80428899035	1868.46926447232	1770.67969826911	1820.96233883782	223.191392278812
"chr1-125"	"chr1"	125000001	126000000	"."	1000000	817.610506631374	1453.50426297955	1416.08651141449	1480.7806662347	875.974442885827	908.390958584435	1044.56335351115	815.212084456922	1963.983587254	1197.34515266138	400.292935285541
"chr1-126"	"chr1"	126000001	127000000	"."	1000000	0	0	0	0	0	0	0	0	0	0	0
"chr1-127"	"chr1"	127000001	128000000	"."	1000000	0	0	0	0	0	0	0	0	0	0	0
"chr1-128"	"chr1"	128000001	129000000	"."	1000000	0	0	0	0	0	0	0	0	0	0	0
"chr1-129"	"chr1"	129000001	130000000	"."	1000000	0	0	0	0	0	0	0	0	0	0	0
"chr1-130"	"chr1"	130000001	131000000	"."	1000000	0	0	0	0	0	0	0	0	0	0	0
"chr1-131"	"chr1"	131000001	132000000	"."	1000000	0	0	0	0	0	0	0	0	0	0	0
"chr1-132"	"chr1"	132000001	133000000	"."	1000000	0	0	0	0	0	0	0	0	0	0	0
"chr1-133"	"chr1"	133000001	134000000	"."	1000000	0	0	0	0	0	0	0	0	0	0	0
"chr1-134"	"chr1"	134000001	135000000	"."	1000000	0	0	0	0	0	0	0	0	0	0	0
"chr1-135"	"chr1"	135000001	136000000	"."	1000000	0	0	0	0	0	0	0	0	0	0	0
"chr1-136"	"chr1"	136000001	137000000	"."	1000000	0	0	0	0	0	0	0	0	0	0	0
"chr1-137"	"chr1"	137000001	138000000	"."	1000000	0	0	0	0	0	0	0	0	0	0	0
"chr1-138"	"chr1"	138000001	139000000	"."	1000000	0	0	0	0	0	0	0	0	0	0	0
"chr1-139"	"chr1"	139000001	140000000	"."	1000000	0	0	0	0	0	0	0	0	0	0	0
"chr1-140"	"chr1"	140000001	141000000	"."	1000000	0	0	0	0	0	0	0	0	0	0	0
"chr1-141"	"chr1"	141000001	142000000	"."	1000000	0	0	0	0	0	0	0	0	0	0	0
"chr1-142"	"chr1"	142000001	143000000	"."	1000000	0	0	0	0	0	0	0	0	0	0	0
"chr1-143"	"chr1"	143000001	144000000	"."	1000000	1800.77770625714	2624.4785999405	2383.44036723779	2711.71082635556	1703.03713103872	1758.86238955581	1760.63467140466	1845.77316888693	2479.99646346315	2118.74570268225	420.435719842491
"chr1-144"	"chr1"	144000001	145000000	"."	1000000	345.388343660253	281.379091289389	326.789194941805	366.447408966968	334.74627078827	335.10583833271	364.027023118402	335.691088193333	356.466838938878	338.449010914445	25.5840812984935
"chr1-145"	"chr1"	145000001	146000000	"."	1000000	374.758658869368	334.317488832588	368.722321726372	389.766789537593	387.579221048317	367.316187872626	373.117368758135	382.402819805141	338.382275520333	368.484792441164	19.8338173043242
"chr1-146"	"chr1"	146000001	147000000	"."	1000000	350.474822830547	372.870452260786	332.091084535256	303.151947418128	363.845669173686	363.32683265438	372.704171229056	358.914999955136	318.288316166394	348.407588469263	24.9645370657244
"chr1-147"	"chr1"	147000001	148000000	"."	1000000	331.933785854961	343.524166666187	358.11854253947	351.456378600138	346.922614793515	367.168433975654	363.200628060244	347.830860250639	295.381202502904	345.059623693746	21.4566150447209
"chr1-148"	"chr1"	148000001	149000000	"."	1000000	366.718740180839	338.345410384787	329.681134720051	336.465348233307	350.740620964651	336.140115611514	336.342788670124	373.429944806262	356.064959751799	347.103229258148	15.4141885809228
"chr1-149"	"chr1"	149000001	150000000	"."	1000000	343.41938398143	349.853757676787	298.833777085426	368.113079007727	358.78939073083	355.791383908803	371.051381112741	357.06764333772	341.999188204042	349.435442782834	21.373003135725
"chr1-150"	"chr1"	150000001	151000000	"."	1000000	342.434904142018	308.999124790188	293.049897528934	313.145967662682	338.461087603429	333.480545466017	323.94686279776	324.343040400634	296.988719251219	319.427794404765	17.6110008860383
"chr1-151"	"chr1"	151000001	152000000	"."	1000000	354.084582241723	309.574542154788	323.415265200517	368.113079007727	356.622414255321	352.984059866333	384.273702043262	368.943507306823	304.222544618637	346.914855188348	28.0222002813956
"chr1-152"	"chr1"	152000001	153000000	"."	1000000	338.825144730842	369.417948073186	327.271184904846	349.790708559379	352.494840016254	352.540798175417	347.499121955251	348.886492603448	340.793550642806	347.50219885127	11.5507506387432
"chr1-153"	"chr1"	153000001	154000000	"."	1000000	353.428262348782	320.507472082188	347.514763352568	381.438439333799	357.86068652704	368.941480739319	342.127554077227	375.541209511881	321.905228850103	352.140566313656	21.6768623096768
"chr1-154"	"chr1"	154000001	155000000	"."	1000000	358.514741519075	334.317488832588	339.802923943912	351.456378600138	347.541750929375	361.701539787686	354.936677478669	350.469941132662	315.073282669764	345.979413877096	14.4330073009185
"chr1-155"	"chr1"	155000001	156000000	"."	1000000	352.607862482605	323.959976269788	331.609094572215	364.781738926209	353.113976152114	333.776053259961	326.839245501312	329.357294076477	287.343618761328	333.709873333557	22.4013733158107
"chr1-156"	"chr1"	156000001	157000000	"."	1000000	386.736496915543	375.747539083786	358.600532502511	323.139987907236	372.823143143655	367.020680078682	396.256430386546	371.846496277049	303.820665431558	361.776885747396	29.8323171000242
"chr1-157"	"chr1"	157000001	158000000	"."	1000000	366.390580234369	397.613398938585	359.082522465552	314.811637703441	353.526733576021	372.487574266649	369.398590996426	377.124658041095	323.914624785497	359.372257889737	25.9241080499366
"chr1-158"	"chr1"	158000001	159000000	"."	1000000	353.264182375547	303.244951144189	345.104813537363	386.435449456075	341.763146994682	334.514822744821	356.589467594984	325.398672753443	329.139054217521	341.717173424292	23.2438413063105
"chr1-159"	"chr1"	159000001	160000000	"."	1000000	347.193223365841	342.948749301587	356.190582687306	318.142977784959	372.719953787679	361.110524199798	337.58238125736	350.997757309066	304.222544618637	343.456521590248	21.2598376252047
"chr1-160"	"chr1"	160000001	161000000	"."	1000000	379.516978093191	321.658306811388	339.320933980871	393.098129619111	360.440420426457	377.806714557645	343.780344193542	345.71959554502	325.120262346733	354.051298397106	25.1408549662006
"chr1-161"	"chr1"	161000001	162000000	"."	1000000	410.856252981128	421.205510887184	325.825215015723	386.435449456075	400.374701189422	388.001733448719	398.32241803194	394.542591862447	394.243482524284	391.089706155214	26.806532626395
"chr1-162"	"chr1"	162000001	163000000	"."	1000000	338.989224704078	378.624625906786	361.974462243798	366.447408966968	353.010786796138	339.242947447928	345.846331838936	332.788099223107	320.297712101788	348.58017769217	18.2238708185076
"chr1-163"	"chr1"	163000001	164000000	"."	1000000	314.705388665257	329.714149915788	328.235164830928	343.128028396343	339.080223739289	335.696853920598	341.301159019069	325.926488929847	358.878114061351	335.185063497608	12.553198968461
"chr1-164"	"chr1"	164000001	165000000	"."	1000000	318.315148076433	351.580009770587	362.456452206839	316.4773077442	337.945140823546	347.81267347231	345.846331838936	343.608330839402	330.344691778757	339.376231839001	15.2648365645103
"chr1-165"	"chr1"	165000001	166000000	"."	1000000	363.273060742898	340.071662478587	338.83894401783	438.071220719603	358.78939073083	359.041969642189	337.58238125736	343.080514662997	358.878114061351	359.736362034849	31.1098707252243
"chr1-166"	"chr1"	166000001	167000000	"."	1000000	346.372823499665	356.183348687387	332.573074498297	313.145967662682	340.731253434916	330.22995973263	359.068652769456	362.609713189968	318.288316166394	339.911456626822	17.7515480036034
"chr1-167"	"chr1"	167000001	168000000	"."	1000000	352.771942455841	311.300794248588	327.271184904846	334.799678192548	345.787531877772	366.577418387766	341.714356548148	342.024882310188	344.410463326515	340.739805805801	15.5613834487232
"chr1-168"	"chr1"	168000001	169000000	"."	1000000	352.936022429076	352.155427135187	377.880131024152	346.459368477861	362.50420754599	351.211013102668	338.821973844596	343.3444227512	351.242409506854	352.95055286862	11.4747675846846
"chr1-169"	"chr1"	169000001	170000000	"."	1000000	328.980346336726	329.138732551188	320.523325422271	326.471327988753	319.371056747748	318.852909665779	311.964134454476	330.676834517489	311.456369986055	321.937226407832	7.29566928948848
"chr1-170"	"chr1"	170000001	171000000	"."	1000000	333.738665560549	343.524166666187	333.055064461338	363.11606888545	324.530524546581	337.617654581235	337.995578786439	340.705341869177	323.914624785497	337.577521126939	11.6706252126671
"chr1-171"	"chr1"	171000001	172000000	"."	1000000	324.386107086138	338.345410384787	341.730883796076	358.119058763173	329.79318170139	319.739433047612	323.94686279776	345.191779368616	345.616100887751	336.318757537034	12.6823289585332
"chr1-172"	"chr1"	172000001	173000000	"."	1000000	306.829549949964	367.691695979386	374.506201282864	309.814627581164	326.181554242207	334.367068847849	332.210813379336	332.788099223107	329.942812591679	334.925824786395	22.8411017876988
"chr1-173"	"chr1"	173000001	174000000	"."	1000000	320.448187728492	332.591236738788	345.104813537363	356.453388722414	327.523015869904	325.94509672044	325.186455384997	352.317297750078	328.335295843364	334.878309810649	13.0301983602943
"chr1-174"	"chr1"	174000001	175000000	"."	1000000	310.931549280846	352.155427135187	325.343225052681	368.113079007727	315.759429288565	320.625956429444	326.012850443154	342.552698486593	318.690195353473	331.131601164186	19.0698788900656
"chr1-175"	"chr1"	175000001	176000000	"."	1000000	357.530261679664	361.937522333386	353.29864290906	384.769779415317	358.376633306924	351.654274793584	389.645269921286	354.164654367494	321.503349663024	359.208932043304	19.7795458929904
"chr1-176"	"chr1"	176000001	177000000	"."	1000000	345.060183713783	349.853757676787	346.550783426486	321.474317866477	342.382283130542	330.820975320519	371.051381112741	332.260283046703	347.625496823145	343.008829124131	14.1399595279008
"chr1-177"	"chr1"	177000001	178000000	"."	1000000	352.1156225629	361.362104968786	335.465014276543	339.796688314825	348.573644489141	352.0975364845	356.176270065905	325.662580841645	367.317576990005	348.729670999361	13.0920393317653
"chr1-178"	"chr1"	178000001	179000000	"."	1000000	335.871705212607	344.675001395387	323.415265200517	361.450398844691	337.326004687686	340.424978623705	318.162097390658	340.177525692772	350.036771945618	339.059972110405	12.9957289982179
"chr1-179"	"chr1"	179000001	180000000	"."	1000000	332.261945801431	336.619158290987	312.811486013615	384.769779415317	332.26972624483	342.641287078286	303.7001838729	358.387183778731	344.410463326515	338.652357091401	23.8234696180359
"chr1-180"	"chr1"	180000001	181000000	"."	1000000	338.661064757607	355.607931322787	346.550783426486	286.495247010539	338.977034383313	350.176735823863	336.755986199203	332.788099223107	341.195429829885	336.356479108532	20.0005344455479
"chr1-181"	"chr1"	181000001	182000000	"."	1000000	349.982582910841	341.222497207787	376.91615109807	329.802668070271	357.757497171064	372.783082060594	399.562010619176	371.846496277049	318.288316166394	357.573477953472	25.5239567101439
"chr1-182"	"chr1"	182000001	183000000	"."	1000000	330.292986122608	316.479550529988	350.888693093855	363.11606888545	359.924473646574	327.274881793189	336.342788670124	345.455687456818	309.045094863582	337.646691673576	18.7442342961649
"chr1-183"	"chr1"	183000001	184000000	"."	1000000	356.053541920546	330.864984644988	338.356954054789	409.754830026701	338.667466315383	370.714527502984	333.450405966572	333.315915399512	351.242409506854	351.380115037592	25.5028460361897
"chr1-184"	"chr1"	184000001	185000000	"."	1000000	356.053541920546	371.719617531586	336.910984165666	309.814627581164	348.883212557071	323.285526574942	299.981406111191	332.788099223107	326.32589990797	333.973657285916	22.5179464068556
"chr1-185"	"chr1"	185000001	186000000	"."	1000000	314.705388665257	352.730844499787	350.406703130814	323.139987907236	319.474246103725	321.069218120361	340.474763960912	319.856602901194	346.821738448988	332.075499304252	15.2539784938736
"chr1-186"	"chr1"	186000001	187000000	"."	1000000	310.43930936114	344.099584030787	334.501034350461	306.483287499646	300.384215248043	316.341093417254	318.575294919736	322.231775695015	329.139054217521	320.243849859956	13.934411690745
"chr1-187"	"chr1"	187000001	188000000	"."	1000000	310.43930936114	321.082889446788	359.564512428593	341.462358355584	311.941423117429	319.443925253668	310.311344338161	318.537062460183	325.924020720891	324.30076060916	16.3876790049817
"chr1-188"	"chr1"	188000001	189000000	"."	1000000	287.632193081437	349.853757676787	374.988191245906	324.805657947994	296.359830364954	294.030254974467	287.172282709749	299.799588197819	326.727779095048	315.707726143796	30.7899511028441
"chr1-189"	"chr1"	189000001	190000000	"."	1000000	297.312911502318	355.032513958187	347.514763352568	328.136998029512	293.160960329678	303.782012174626	314.03012209987	313.258900696137	320.297712101788	319.169654916076	21.2825526411261
"chr1-190"	"chr1"	190000001	191000000	"."	1000000	288.616672920848	317.630385259188	286.784028009401	306.483287499646	289.446143514518	301.122442029128	282.213912360804	304.022117609056	355.663080564721	303.553563307479	22.6025437920301
"chr1-191"	"chr1"	191000001	192000000	"."	1000000	291.241952492613	364.239191791786	309.437556272328	306.483287499646	284.699433139592	324.172049956775	275.602751895544	307.452922755686	357.270597313036	313.399971457445	30.5522768433141
"chr1-192"	"chr1"	192000001	193000000	"."	1000000	315.033548611728	337.194575655587	352.816652946019	313.145967662682	313.386074101102	330.22995973263	326.012850443154	306.925106579281	350.840530319775	327.287251783551	16.8557660941429
"chr1-193"	"chr1"	193000001	194000000	"."	1000000	309.618909494963	326.261645728188	340.766903869994	303.151947418128	325.459228750371	309.544414156537	318.575294919736	321.440051430408	344.410463326515	322.136539899427	13.9647319216641
"chr1-194"	"chr1"	194000001	195000000	"."	1000000	298.29739134173	340.647079843187	368.240331763331	369.778749048486	293.676907109561	298.906133574546	326.426047972233	309.0363712849	327.531537469206	325.83783882302	29.0510564757742
"chr1-195"	"chr1"	195000001	196000000	"."	1000000	302.399390672611	337.769993020187	330.163124683092	353.122048640897	294.296043245421	303.486504380681	286.345887651592	278.686941141635	372.140127234951	317.601117852341	32.1431787063426
"chr1-196"	"chr1"	196000001	197000000	"."	1000000	306.501390003493	343.524166666187	365.348391985085	336.465348233307	321.538033223258	314.124784962672	323.120467739603	300.855220550628	346.821738448988	328.699949090358	20.9598737475788
"chr1-197"	"chr1"	197000001	198000000	"."	1000000	306.993629923199	353.306261864387	353.29864290906	279.832566847503	310.806340201686	300.974688132156	339.648368902754	324.606948488836	342.401067391121	323.540946073411	25.6013340059675
"chr1-198"	"chr1"	198000001	199000000	"."	1000000	324.386107086138	367.691695979386	337.874964091748	373.110089130004	307.607470166409	329.934451938686	318.988492448815	333.579823487714	353.653684629327	338.536308773136	22.1129272051844
"chr1-199"	"chr1"	199000001	200000000	"."	1000000	331.933785854961	345.825836124587	346.550783426486	319.808647825718	318.132784476028	345.7441189147	329.318430675785	311.147635990518	351.644288693933	333.345145775857	14.7662545557381
"chr1-200"	"chr1"	200000001	201000000	"."	1000000	328.816266363491	329.138732551188	345.586803500404	406.423489945183	341.556768282729	333.185037672072	300.807801169349	344.400055104009	347.223617636066	341.904285802721	28.0849948896199
"chr1-201"	"chr1"	201000001	202000000	"."	1000000	370.16441961878	345.825836124587	330.163124683092	363.11606888545	366.528592429079	364.361109933184	385.513294630498	356.539827161315	338.784154707412	357.888492019266	17.0978801959649
