""	"Chr"	"Start"	"End"	"Strand"	"Length"	"V6"	"V7"	"V8"	"V9"	"V10"	"V11"	"mean"	"sd"
"chr1-157"	"chr1"	157000001	158000000	"."	1000000	2.13619541080681	2.20078431372549	2.01053740779768	2.07547169811321	2.05466540999057	2.10607521697203	2.09728824290097	0.0665143446285005
"chr1-158"	"chr1"	158000001	159000000	"."	1000000	1.92301998519615	2.05647058823529	1.95785036880927	2.05929919137466	2.08482563619227	2.01542912246866	2.01614914871272	0.0636812560691882
"chr1-159"	"chr1"	159000001	160000000	"."	1000000	2.18504811250925	2.10980392156863	2.16649104320337	2.33153638814016	1.93213949104618	2.01542912246866	2.12340801315604	0.1395716514855
"chr1-160"	"chr1"	160000001	161000000	"."	1000000	2.16432272390822	1.97019607843137	2.14541622760801	2.06199460916442	2.04901036757776	1.87656702025072	2.04458450449008	0.108250164458825
"chr1-161"	"chr1"	161000001	162000000	"."	1000000	2.13619541080681	2.31058823529412	2.18335089567966	2.1266846361186	2.08482563619227	2.06750241080039	2.15152453748197	0.0879484406541882
"chr1-162"	"chr1"	162000001	163000000	"."	1000000	2.119911176906	2.23372549019608	2.20653319283456	2.05660377358491	2.08294062205467	1.99228543876567	2.11533328239031	0.0916453022485922
"chr1-163"	"chr1"	163000001	164000000	"."	1000000	2.00296076980015	1.88549019607843	2.04847207586934	2.31266846361186	1.89066918001885	2.06750241080039	2.0346271826965	0.156555373335496
"chr1-164"	"chr1"	164000001	165000000	"."	1000000	2.07549962990378	1.80078431372549	1.87565858798736	1.98921832884097	2.04901036757776	1.98264223722276	1.96213557754302	0.104942971254337
"chr1-165"	"chr1"	165000001	166000000	"."	1000000	2.09326424870466	2.24313725490196	2.00210748155954	2.16981132075472	2.12818096135721	2.04050144648023	2.11283378562639	0.0875627979126446
"chr1-166"	"chr1"	166000001	167000000	"."	1000000	2.07698001480385	2.08470588235294	2.12012644889357	2.1455525606469	2.03770028275212	2.12921890067502	2.09904734835407	0.0399336778533104
"chr1-167"	"chr1"	167000001	168000000	"."	1000000	2.09178386380459	2.00313725490196	2.11380400421496	2	2.0301602262017	1.95178399228544	2.03177822356811	0.060927434024713
"chr1-168"	"chr1"	168000001	169000000	"."	1000000	2.12435233160622	2.14901960784314	2.08429926238145	2.2533692722372	2.09802073515551	2.06171648987464	2.12846294984969	0.0683715034031788
"chr1-169"	"chr1"	169000001	170000000	"."	1000000	2.06957809030348	2.00627450980392	2.08008429926238	2.12129380053908	1.95664467483506	1.90549662487946	2.0232286666039	0.0819503600691065
"chr1-170"	"chr1"	170000001	171000000	"."	1000000	2.04441154700222	1.93725490196078	1.83983140147524	2.10512129380054	2.11310084825636	2.13114754098361	2.02847792224646	0.116395297369155
"chr1-171"	"chr1"	171000001	172000000	"."	1000000	2.03849000740192	2.15372549019608	2.10326659641728	2.16172506738544	2	2.10028929604629	2.09291607624117	0.0635445574685861
"chr1-172"	"chr1"	172000001	173000000	"."	1000000	1.84752035529238	2.06901960784314	1.9072708113804	2.09703504043127	2.07540056550424	2.01157184185149	2.00130303705049	0.101820641502002
"chr1-173"	"chr1"	173000001	174000000	"."	1000000	2.19096965210955	2.08313725490196	1.9072708113804	1.96495956873315	1.93590951932139	1.98071359691418	2.01049340056011	0.106795722527268
"chr1-174"	"chr1"	174000001	175000000	"."	1000000	2.03700962250185	2.04235294117647	2.11801896733404	2.06469002695418	1.94721960414703	2.13114754098361	2.05673978384953	0.0662507196740487
"chr1-175"	"chr1"	175000001	176000000	"."	1000000	2.18060695780903	2.03137254901961	2.11169652265543	2.09703504043127	1.88878416588124	1.93249758919961	2.04033213749937	0.111946837040464
"chr1-176"	"chr1"	176000001	177000000	"."	1000000	2.13915618060696	2.05803921568627	1.83983140147524	2.05929919137466	1.95852968897267	2.1542912246866	2.03485781713373	0.118438618220317
"chr1-177"	"chr1"	177000001	178000000	"."	1000000	2.03700962250185	2.20862745098039	1.94309799789252	1.98921832884097	2.16588124410933	1.94021215043394	2.04734113245983	0.114798331786348
"chr1-178"	"chr1"	178000001	179000000	"."	1000000	1.90969652109548	1.9843137254902	1.95995785036881	1.91374663072776	2.02450518378888	1.83027965284474	1.93708326071931	0.0679679317750628
"chr1-179"	"chr1"	179000001	180000000	"."	1000000	1.94522575869726	2.13960784313725	1.95785036880927	1.92183288409704	1.9057492931197	2.06171648987464	1.98866377295586	0.0919764289393038
"chr1-180"	"chr1"	180000001	181000000	"."	1000000	2.00148038490007	2.02823529411765	1.99367755532139	1.97304582210243	2.00754005655042	2.05593056894889	2.00998494699014	0.0288194739145777
"chr1-181"	"chr1"	181000001	182000000	"."	1000000	2.07846039970392	2.03294117647059	2.23814541622761	2.09164420485175	2.00377002827521	1.95178399228544	2.06612420296909	0.098445507957896
"chr1-182"	"chr1"	182000001	183000000	"."	1000000	2.0340488527017	2.08627450980392	2.17702845100105	2.15902964959569	1.95098963242224	1.96528447444552	2.06210926166169	0.0955970071354119
"chr1-183"	"chr1"	183000001	184000000	"."	1000000	1.88452997779423	1.9921568627451	2.24025289778714	2.1078167115903	1.95852968897267	1.9556412729026	2.02315456863201	0.129004975174344
"chr1-184"	"chr1"	184000001	185000000	"."	1000000	2.1480384900074	2.01882352941176	1.96206533192835	1.86522911051213	1.86050895381715	2.00385728061717	1.97642044938233	0.107711290785323
"chr1-185"	"chr1"	185000001	186000000	"."	1000000	1.98815692079941	2.01254901960784	2.03793466807165	1.89487870619946	2.03581526861451	2.00578592092575	1.99585341736977	0.0529156070208182
"chr1-186"	"chr1"	186000001	187000000	"."	1000000	1.89045151739452	1.99686274509804	1.89462592202318	2.0377358490566	2.10933081998115	2.18129218900675	2.01838317376004	0.116043821507763
"chr1-187"	"chr1"	187000001	188000000	"."	1000000	1.98667653589933	1.83372549019608	1.84193888303477	1.93800539083558	1.87935909519321	2.0655737704918	1.92421319427513	0.0906020787014927
"chr1-188"	"chr1"	188000001	189000000	"."	1000000	1.9259807549963	1.96235294117647	1.78503688092729	1.70619946091644	1.92648444863336	2.06171648987464	1.89462849608742	0.12807699823983
"chr1-189"	"chr1"	189000001	190000000	"."	1000000	1.95262768319763	1.81176470588235	1.69441517386723	1.95148247978437	1.96229971724788	2.22565091610415	1.9330401126806	0.178241738254833
"chr1-190"	"chr1"	190000001	191000000	"."	1000000	1.80458919319023	1.88705882352941	1.77660695468915	2.07277628032345	1.9698397737983	1.98071359691418	1.91526410374079	0.113439414958817
"chr1-191"	"chr1"	191000001	192000000	"."	1000000	1.99111769059956	1.80078431372549	1.82086406743941	1.8544474393531	1.94910461828464	2.15814850530376	1.92907777245099	0.134508386928115
"chr1-192"	"chr1"	192000001	193000000	"."	1000000	1.93338267949667	1.97803921568627	1.95785036880927	1.95417789757412	2.05089538171536	2.17164898746384	2.00766575512426	0.0899972576099096
"chr1-193"	"chr1"	193000001	194000000	"."	1000000	2.04589193190229	1.94666666666667	1.97471022128556	1.89487870619946	2.06786050895382	2.11378977820636	2.00729963553569	0.0823092065347426
"chr1-194"	"chr1"	194000001	195000000	"."	1000000	1.84159881569208	1.8321568627451	1.69652265542676	1.85175202156334	2.06409048067861	1.99035679845709	1.87941293909383	0.129839409421931
"chr1-195"	"chr1"	195000001	196000000	"."	1000000	1.86084381939304	1.91372549019608	1.57218124341412	1.8544474393531	2.03958529688973	2.17743490838959	1.90303636627261	0.203794325186906
"chr1-196"	"chr1"	196000001	197000000	"."	1000000	1.79422649888971	1.87294117647059	1.73656480505796	2.04582210242588	1.86804901036758	1.99421407907425	1.88530294538099	0.117044008746306
"chr1-197"	"chr1"	197000001	198000000	"."	1000000	1.87564766839378	1.94039215686275	1.8377239199157	1.80592991913747	2.0301602262017	2.09450337512054	1.93072621093866	0.113190723861199
"chr1-198"	"chr1"	198000001	199000000	"."	1000000	1.94522575869726	1.84	1.90094836670179	1.98921832884097	2.02639019792648	2.1542912246866	1.97601231280885	0.109158103449557
"chr1-199"	"chr1"	199000001	200000000	"."	1000000	2.05477424130274	1.9278431372549	1.99367755532139	2.1266846361186	2.07917059377945	1.96914175506268	2.02521531980663	0.0744327088973942
"chr1-200"	"chr1"	200000001	201000000	"."	1000000	1.96891191709845	1.95294117647059	2.10326659641728	1.78167115902965	2.05655042412818	2.02700096432015	1.98172370624405	0.112636885226914
"chr1-201"	"chr1"	201000001	202000000	"."	1000000	2.01036269430052	2.05647058823529	1.96628029504742	1.90566037735849	2.0320452403393	2.00578592092575	1.99610085270113	0.053483548652741
"chr1-202"	"chr1"	202000001	203000000	"."	1000000	2.10510732790526	2.0156862745098	2.02528977871444	1.91644204851752	2.09048067860509	1.96528447444552	2.01971509711627	0.0720762434374754
"chr1-203"	"chr1"	203000001	204000000	"."	1000000	1.98075499629904	2.18352941176471	2.05268703898841	2.11859838274933	2.04335532516494	1.96528447444552	2.05736827156866	0.0827442518321391
"chr1-204"	"chr1"	204000001	205000000	"."	1000000	2.1539600296077	2.06117647058824	2.26765015806112	2.21293800539084	2.0942507068803	1.8572806171649	2.10787599794885	0.144120841590601
"chr1-205"	"chr1"	205000001	206000000	"."	1000000	2.10362694300518	2.03137254901961	2.17702845100105	1.94339622641509	2.02262016965127	1.84185149469624	2.01998263896474	0.117807152958864
"chr1-206"	"chr1"	206000001	207000000	"."	1000000	2.14063656550703	2.12705882352941	2.10748155953635	2.12129380053908	1.91328934967012	1.99035679845709	2.06668614953985	0.0928617605452264
"chr1-207"	"chr1"	207000001	208000000	"."	1000000	1.89341228719467	2.02039215686275	1.90937829293994	2.02156334231806	1.91140433553252	1.90549662487946	1.94360783995456	0.0602555847852469
"chr1-208"	"chr1"	208000001	209000000	"."	1000000	2.06661732050333	2.01882352941176	1.96206533192835	2.11859838274933	2.062205466541	1.97492767598843	2.03387295118703	0.0598509626476156
"chr1-209"	"chr1"	209000001	210000000	"."	1000000	1.90969652109548	2.06745098039216	2.10537407797682	1.97574123989218	2.00942507068803	2.01350048216008	2.01353139536746	0.0686571770786427
"chr1-210"	"chr1"	210000001	211000000	"."	1000000	1.88749074759437	1.79764705882353	2.0463645943098	1.93800539083558	1.91140433553252	2	1.93015202118263	0.0873782613054409
"chr1-211"	"chr1"	211000001	212000000	"."	1000000	2.15247964470762	2.03921568627451	2.17492096944152	1.90835579514825	2.0301602262017	2.09064609450337	2.0659630693795	0.0967507235062167
"chr1-212"	"chr1"	212000001	213000000	"."	1000000	2.00148038490007	2.04705882352941	2.12223393045311	1.80862533692722	1.99057492931197	2	1.9949955675203	0.103653929710812
"chr1-213"	"chr1"	213000001	214000000	"."	1000000	2.12731310140637	2.00941176470588	1.97471022128556	2.09973045822102	1.98303487276155	2.07907425265188	2.04554577850538	0.0647718915050228
"chr1-214"	"chr1"	214000001	215000000	"."	1000000	2.15247964470762	2.08313725490196	2.05268703898841	2.25067385444744	2.00942507068803	2.01157184185149	2.09332911759749	0.0935264079454025
"chr1-215"	"chr1"	215000001	216000000	"."	1000000	2.09178386380459	1.86980392156863	1.82718651211802	1.88679245283019	2.01696512723845	2.06943105110897	1.96032715477814	0.112889880269469
"chr1-216"	"chr1"	216000001	217000000	"."	1000000	2.03849000740192	1.99843137254902	1.79557428872497	2.32075471698113	2.00565504241282	2.175506268081	2.05573528269181	0.177962524357136
"chr1-217"	"chr1"	217000001	218000000	"."	1000000	2.02368615840118	1.93725490196078	1.87987355110643	2.12398921832884	1.85673892554194	2.08486017357763	1.9844004881528	0.110060517269919
"chr1-218"	"chr1"	218000001	219000000	"."	1000000	1.9940784603997	1.88862745098039	1.92413066385669	2.2722371967655	1.89255419415646	2.10607521697203	2.0129505305218	0.151061849704141
"chr1-219"	"chr1"	219000001	220000000	"."	1000000	2.12583271650629	2.02980392156863	2.06322444678609	1.8733153638814	2.01131008482564	2.05207328833173	2.0259266369833	0.0843503127783071
"chr1-220"	"chr1"	220000001	221000000	"."	1000000	2.07105847520355	1.99529411764706	2.07797681770285	2.15094339622642	2.12818096135721	2.01735776277724	2.07346858848572	0.0604675036841865
"chr1-221"	"chr1"	221000001	222000000	"."	1000000	1.97779422649889	2.03294117647059	2.01264488935722	2.03234501347709	2.00942507068803	2.11957569913211	2.03078767927065	0.0479253653484457
"chr1-222"	"chr1"	222000001	223000000	"."	1000000	2.08882309400444	1.91058823529412	2.14541622760801	2.05390835579515	2.02073515551367	2.05400192864031	2.04557883280928	0.0785080514878983
"chr1-223"	"chr1"	223000001	224000000	"."	1000000	1.92301998519615	1.86352941176471	2.1622760800843	1.90566037735849	1.88689915174364	1.89778206364513	1.93986117829874	0.11074644539254
"chr1-224"	"chr1"	224000001	225000000	"."	1000000	2.03256846780163	2.0156862745098	2.12223393045311	2.02425876010782	1.9698397737983	2.04050144648023	2.03418144219182	0.0497517154851581
"chr1-225"	"chr1"	225000001	226000000	"."	1000000	1.9659511472983	2.13333333333333	2.04004214963119	2.07277628032345	1.97549481621112	1.94599807135969	2.02226596635951	0.0726346138624632
"chr1-226"	"chr1"	226000001	227000000	"."	1000000	2.1139896373057	2.12862745098039	2.09905163329821	2.05660377358491	1.96229971724788	2.13114754098361	2.08195329223345	0.0646170379700626
"chr1-227"	"chr1"	227000001	228000000	"."	1000000	2.01184307920059	2.07058823529412	2.12012644889357	2.07277628032345	2.08482563619227	2.07907425265188	2.07320565542598	0.0350526069164025
"chr1-228"	"chr1"	228000001	229000000	"."	1000000	2.22057735011103	2.10666666666667	2.18335089567966	2.06738544474394	2.2507068803016	2.00578592092575	2.13907885973811	0.0948897630146289
"chr1-229"	"chr1"	229000001	230000000	"."	1000000	1.98963730569948	2.07686274509804	2.05057955742887	2.10242587601078	1.99811498586239	2.04628736740598	2.04398463958426	0.0438241971220953
"chr1-230"	"chr1"	230000001	231000000	"."	1000000	2.17024426350851	2.16627450980392	2.1390937829294	2.21832884097035	1.97737983034873	1.96335583413693	2.10577951028297	0.10804029184501
"chr1-231"	"chr1"	231000001	232000000	"."	1000000	2.08734270910437	2.03294117647059	2.11169652265543	2.0377358490566	2.0301602262017	1.95371263259402	2.04226485268045	0.0546776561524102
"chr1-232"	"chr1"	232000001	233000000	"."	1000000	1.93930421909697	1.9921568627451	2.10537407797682	1.94609164420485	2.02073515551367	1.92478302796528	1.98807416458378	0.0678077960258668
"chr1-233"	"chr1"	233000001	234000000	"."	1000000	1.91709844559585	1.95294117647059	1.95785036880927	2.05390835579515	1.91517436380773	1.90163934426229	1.94976867579015	0.055679429576765
"chr1-234"	"chr1"	234000001	235000000	"."	1000000	2.13767579570688	2.08313725490196	2.05057955742887	2.40700808625337	2.1885014137606	2.08678881388621	2.15894848698965	0.130811049907273
"chr1-235"	"chr1"	235000001	236000000	"."	1000000	1.98519615099926	2.03294117647059	2.1159114857745	1.90835579514825	2.01696512723845	1.96335583413693	2.00378759496133	0.0702608611537538
"chr1-236"	"chr1"	236000001	237000000	"."	1000000	1.91709844559585	1.99843137254902	1.99789251844046	2.08086253369272	2.11310084825636	2.09643201542912	2.03396962232726	0.07561169642076
"chr1-237"	"chr1"	237000001	238000000	"."	1000000	1.85788304959289	2.04235294117647	1.92413066385669	1.70619946091644	2.03958529688973	1.90163934426229	1.91196512611575	0.125544328713038
"chr1-238"	"chr1"	238000001	239000000	"."	1000000	1.95114729829756	1.89333333333333	1.75974710221286	2.05390835579515	2.06032045240339	1.97492767598843	1.94889736967179	0.11224102227954
"chr1-239"	"chr1"	239000001	240000000	"."	1000000	1.9940784603997	2.05803921568627	1.85879873551106	2.0188679245283	1.92459943449576	2.08871745419479	1.99051687080265	0.0856899811867392
"chr1-240"	"chr1"	240000001	241000000	"."	1000000	1.97335307179867	1.92470588235294	1.85036880927292	1.98652291105121	1.98303487276155	1.98649951783992	1.9507475108462	0.0545263615757645
"chr1-241"	"chr1"	241000001	242000000	"."	1000000	2.1080680977054	2.15058823529412	1.86301369863014	1.95148247978437	2.07540056550424	1.96335583413693	2.01865148517587	0.109923154663698
"chr1-242"	"chr1"	242000001	243000000	"."	1000000	2.12879348630644	2.15372549019608	1.95785036880927	2.05660377358491	2.0301602262017	1.94214079074253	2.04487902264015	0.0864551147661982
"chr1-243"	"chr1"	243000001	244000000	"."	1000000	2.04737231680237	1.89333333333333	2.20021074815595	1.98921832884097	1.74552309142319	2.11378977820636	1.99824126612703	0.162179255172294
"chr1-244"	"chr1"	244000001	245000000	"."	1000000	1.97483345669874	2.00627450980392	1.9304531085353	1.94070080862534	2.01696512723845	1.99807135969142	1.97788306176553	0.0357280563130926
"chr1-245"	"chr1"	245000001	246000000	"."	1000000	2.119911176906	2.06901960784314	2.22339304531085	2.1266846361186	2.062205466541	2.18129218900675	2.13041768695439	0.0628960821908721
"chr1-246"	"chr1"	246000001	247000000	"."	1000000	1.95558845299778	1.94666666666667	2.01264488935722	2.20485175202156	1.93402450518379	1.88428158148505	1.98967630795201	0.113176861663124
"chr1-247"	"chr1"	247000001	248000000	"."	1000000	1.93930421909697	1.89490196078431	2.08008429926238	2.03504043126685	2.05843543826579	2.09257473481196	2.01672351391471	0.0808425988486398
"chr1-248"	"chr1"	248000001	248956422	"."	956422	1.85048112509252	1.94039215686275	1.85036880927292	1.94609164420485	1.93967954759661	1.98842815814851	1.91924024019636	0.0562924944566296
"chr2-0"	"chr2"	1	1000000	"."	1000000	2.01036269430052	2.18352941176471	1.87355110642782	2.10242587601078	1.97360980207352	2.02700096432015	2.02841330914958	0.106632463141305
"chr2-1"	"chr2"	1000001	2000000	"."	1000000	2.07846039970392	2.10666666666667	2.00632244467861	1.98921832884097	2.2507068803016	2.04050144648023	2.07864602777867	0.0949454061285204
"chr2-2"	"chr2"	2000001	3000000	"."	1000000	2.02960769800148	2.13333333333333	1.94731296101159	2.06738544474394	2.15268614514609	2.02892960462874	2.05987586447753	0.0756444074091253
"chr2-3"	"chr2"	3000001	4000000	"."	1000000	2.04737231680237	2.07843137254902	2.07376185458377	1.79245283018868	2.15268614514609	2.03857280617165	2.03054622090693	0.123381316343142
"chr2-4"	"chr2"	4000001	5000000	"."	1000000	2.12879348630644	1.99843137254902	1.71759747102213	1.9811320754717	2.0320452403393	2.0443587270974	1.98372639546433	0.140073568189545
"chr2-5"	"chr2"	5000001	6000000	"."	1000000	1.91709844559585	2.14588235294118	1.78503688092729	2.1078167115903	1.88312912346843	2.13693346190935	1.9959828294054	0.153818505581164
