""	"Chr"	"Start"	"End"	"Strand"	"Length"	"V6"	"V7"	"V8"	"V9"	"V10"	"V11"	"V12"	"V13"	"V14"	"V15"	"V16"	"V17"	"mean"	"sd"
"chr1-98"	"chr1"	98000001	99000000	"."	1000000	1.94226498889711	1.87294117647059	2.07165437302424	2.04851752021563	2.22054665409991	1.98842815814851	2.03046458492003	1.90018484288355	2.02248995983936	1.98445595854922	1.86345776031434	2.07118644067797	2.00138270150337	0.100483934256239
"chr1-99"	"chr1"	99000001	100000000	"."	1000000	1.98075499629904	1.92627450980392	1.99789251844046	2.22641509433962	2.01885014137606	1.99807135969142	2.08530083777609	1.83179297597043	2.03052208835341	2	1.92239685658153	1.87457627118644	1.99107063748487	0.10212785798971
"chr1-100"	"chr1"	100000001	101000000	"."	1000000	2.1139896373057	2.11294117647059	1.95152792413066	1.95148247978437	1.90386427898209	2.05978784956606	1.94668697638995	2.00554528650647	2.0433734939759	2.09067357512953	1.90275049115914	1.94237288135593	2.0020830042297	0.0791843494998499
"chr1-101"	"chr1"	101000001	102000000	"."	1000000	2.01184307920059	2.05019607843137	2	1.8355795148248	1.90009425070688	1.89392478302797	2.07616146230008	1.86136783733826	2.06907630522088	1.90414507772021	1.87033398821218	2.16271186440678	1.96961952011583	0.105364734839399
"chr1-102"	"chr1"	102000001	103000000	"."	1000000	2.02368615840118	1.93411764705882	1.75553213909378	1.83288409703504	1.86804901036758	1.9344262295082	2.03960396039604	1.65619223659889	2.09638554216867	1.74870466321244	1.74361493123772	1.93559322033898	1.88073248628478	0.136748339298967
"chr1-103"	"chr1"	103000001	104000000	"."	1000000	1.70688378978534	2.12549019607843	2.07165437302424	1.91374663072776	2.08671065032988	1.93635486981678	2.37928408225438	1.83733826247689	2.085140562249	2.12953367875648	1.66208251473477	2.06440677966102	1.99988553249125	0.199656018378378
"chr1-104"	"chr1"	104000001	105000000	"."	1000000	1.89341228719467	1.8556862745098	1.7218124341412	1.92722371967655	1.84165881244109	1.86692381870781	1.91165270373191	1.76894639556377	1.93092369477912	1.75647668393782	1.70726915520629	1.90508474576271	1.84058922713773	0.0812841120463072
"chr1-105"	"chr1"	105000001	106000000	"."	1000000	1.81643227239082	1.87450980392157	1.70284510010537	1.82210242587601	1.88124410933082	1.9556412729026	1.98629093678599	1.67097966728281	2	1.80310880829016	1.79469548133595	1.89830508474576	1.85051291358066	0.103136155289758
"chr1-106"	"chr1"	106000001	107000000	"."	1000000	2.03700962250185	1.97333333333333	1.80189673340358	1.94070080862534	2.07540056550424	2.26036644165863	2.05940594059406	1.86136783733826	2.08995983935743	1.84974093264249	1.98330058939096	2.14237288135593	2.00623796047551	0.132053196923571
"chr1-107"	"chr1"	107000001	108000000	"."	1000000	1.9659511472983	2.00627450980392	2.06743940990516	2.01347708894879	2.05655042412818	2.04243008678881	2.00609291698401	2.1275415896488	1.90200803212851	1.89378238341969	2.01178781925344	2.00677966101695	2.00834292244371	0.065688600994482
"chr1-108"	"chr1"	108000001	109000000	"."	1000000	2.1880088823094	2.04705882352941	2.00421496311907	2.16172506738544	1.97549481621112	1.57762777242044	1.84006092916984	1.78743068391867	1.89397590361446	1.90414507772021	1.9705304518664	1.98305084745763	1.94444368489351	0.164606034522836
"chr1-109"	"chr1"	109000001	110000000	"."	1000000	2.00148038490007	2.06117647058824	2.08008429926238	1.99460916442049	1.92459943449576	2.11764705882353	1.97867479055598	1.94639556377079	1.96787148594378	1.98445595854922	2.1090373280943	1.93220338983051	2.00818627743625	0.0674178154958044
"chr1-110"	"chr1"	110000001	111000000	"."	1000000	1.98223538119911	2.08941176470588	2.29715489989463	2.14285714285714	2.23751178133836	1.86306653809065	1.96191926884996	2.2365988909427	2.04979919678715	2.43782383419689	2.11100196463654	2.27118644067797	2.14004725868141	0.163564114555343
"chr1-111"	"chr1"	111000001	112000000	"."	1000000	1.95410806809771	2.1678431372549	2.02739726027397	2.04043126684636	2.07917059377945	2.13307618129219	2.08987052551409	1.97966728280961	1.90682730923695	2.19948186528497	2.03634577603143	2.00338983050847	2.05146742474418	0.0869430276299442
"chr1-112"	"chr1"	112000001	113000000	"."	1000000	1.93930421909697	2.05176470588235	2.08219178082192	1.93800539083558	2.06786050895382	1.94985535197686	1.93602437166794	1.99075785582255	1.98875502008032	2.16062176165803	2.05108055009823	1.92881355932203	2.00708625635138	0.0746264437182029
"chr1-113"	"chr1"	113000001	114000000	"."	1000000	1.97779422649889	2.09254901960784	1.97892518440464	2.14824797843666	1.95852968897267	2	1.99238385376999	1.87615526802218	1.91164658634538	2.01295336787565	2.00392927308448	1.84067796610169	1.98281603442667	0.0844366031309104
"chr1-114"	"chr1"	114000001	115000000	"."	1000000	2.07698001480385	2.22901960784314	2.07586933614331	2.09433962264151	2.16588124410933	1.98457087753134	2.1051028179741	1.97412199630314	2.03855421686747	1.9119170984456	1.94695481335953	1.90847457627119	2.04264885185779	0.100503988086024
"chr1-115"	"chr1"	115000001	116000000	"."	1000000	2.02072538860104	2.1443137254902	2.28029504741834	1.98652291105121	1.98868991517436	1.92092574734812	1.91774562071592	2.1996303142329	2.15903614457831	2.14248704663212	2.16895874263261	2.03728813559322	2.08055156162236	0.117035933062276
"chr1-116"	"chr1"	116000001	117000000	"."	1000000	2.02072538860104	2.05176470588235	2.29504741833509	2.14016172506739	2.07163053722903	1.99228543876567	2.05940594059406	1.99445471349353	1.94538152610442	2.17616580310881	2.20628683693517	1.93220338983051	2.07379278532892	0.110528229370896
"chr1-117"	"chr1"	117000001	118000000	"."	1000000	1.95558845299778	2.05019607843137	1.96417281348788	2.05390835579515	2.06409048067861	1.99421407907425	2.01370906321401	2.1460258780037	1.94698795180723	2.16062176165803	1.93909626719057	2.22372881355932	2.04269499965816	0.0928505202801519
"chr1-118"	"chr1"	118000001	119000000	"."	1000000	2.10214655810511	2.08313725490196	1.7913593256059	2.19137466307278	1.98114985862394	1.9556412729026	1.99238385376999	1.94085027726433	2.0144578313253	1.89119170984456	1.94499017681729	1.95932203389831	1.98733373467767	0.103653476100663
"chr1-119"	"chr1"	119000001	120000000	"."	1000000	2.19837157660992	2.08941176470588	2.07586933614331	2.26145552560647	1.99622997172479	1.91513982642237	1.89337395277989	2.03512014787431	2.0289156626506	2.23575129533679	2.03831041257367	2.19322033898305	2.08009748428425	0.120419036195436
"chr1-120"	"chr1"	120000001	121000000	"."	1000000	2.08734270910437	1.6878431372549	2.22760800842993	2.0188679245283	1.64561734213007	1.8572806171649	1.36176694592536	1.60998151571165	1.89236947791165	2.11658031088083	1.77996070726916	2.14576271186441	1.86924845068129	0.261522038807186
"chr1-121"	"chr1"	121000001	122000000	"."	1000000	1.98963730569948	1.86666666666667	2.49315068493151	2.09164420485175	2.29029217719133	1.98649951783992	2.26199543031226	1.91682070240296	2.09638554216867	2.43523316062176	2.04420432220039	2.23728813559322	2.14248482087333	0.200646297077347
"chr1-122"	"chr1"	122000001	123000000	"."	1000000	4.97853441894893	3.54039215686275	7.22655426765016	4.79514824797844	6.04524033930254	5.04532304725169	5.77151561309977	4.58595194085028	5.06184738955823	6.30051813471503	5.47445972495088	5.46101694915254	5.35720851919344	0.933873834100183
"chr1-123"	"chr1"	123000001	124000000	"."	1000000	8.43375277572169	6.3356862745098	12.3688092729189	7.39353099730458	10.3034872761546	8.33751205400193	9.66184310738766	8.4547134935305	8.70682730923695	10.5777202072539	9.24361493123772	9.74915254237288	9.13055418680259	1.57287696590268
"chr1-124"	"chr1"	124000001	125000000	"."	1000000	11.8904515173945	8.38745098039216	14.5521601685985	9.74393530997305	12.5918944392083	11.8823529411765	12.2208682406702	10.9371534195933	11.6016064257028	13.639896373057	10.5609037328094	11.5423728813559	11.629253869161	1.64281997214585
"chr1-125"	"chr1"	125000001	126000000	"."	1000000	13.2923760177646	4.76549019607843	8.30347734457323	12.7816711590296	8.27521206409048	14.9971070395371	8.33511043412033	9.57855822550832	8.65863453815261	11.279792746114	4.89489194499018	8.56271186440678	9.47708613119715	3.13390474059582
"chr1-126"	"chr1"	126000001	127000000	"."	1000000	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"chr1-127"	"chr1"	127000001	128000000	"."	1000000	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"chr1-128"	"chr1"	128000001	129000000	"."	1000000	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"chr1-129"	"chr1"	129000001	130000000	"."	1000000	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"chr1-130"	"chr1"	130000001	131000000	"."	1000000	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"chr1-131"	"chr1"	131000001	132000000	"."	1000000	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"chr1-132"	"chr1"	132000001	133000000	"."	1000000	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"chr1-133"	"chr1"	133000001	134000000	"."	1000000	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"chr1-134"	"chr1"	134000001	135000000	"."	1000000	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"chr1-135"	"chr1"	135000001	136000000	"."	1000000	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"chr1-136"	"chr1"	136000001	137000000	"."	1000000	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"chr1-137"	"chr1"	137000001	138000000	"."	1000000	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"chr1-138"	"chr1"	138000001	139000000	"."	1000000	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"chr1-139"	"chr1"	139000001	140000000	"."	1000000	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"chr1-140"	"chr1"	140000001	141000000	"."	1000000	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"chr1-141"	"chr1"	141000001	142000000	"."	1000000	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"chr1-142"	"chr1"	142000001	143000000	"."	1000000	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"chr1-143"	"chr1"	143000001	144000000	"."	1000000	23.019985196151	7.55764705882353	13.8229715489989	20.3018867924528	15.3760603204524	24.6113789778206	14.4615384615385	18.0462107208872	15.7686746987952	19.8937823834197	10.7809430255403	15.4610169491525	16.5918413445027	4.89377142148795
"chr1-144"	"chr1"	144000001	145000000	"."	1000000	1.96150999259808	1.75372549019608	1.82507903055848	1.7088948787062	2.14891611687088	1.88042430086789	1.97410510281797	2.11645101663586	1.86987951807229	2.11917098445596	2.06777996070727	1.65762711864407	1.92363029259425	0.168181796796069
"chr1-145"	"chr1"	145000001	146000000	"."	1000000	2.09918578830496	2.12549019607843	2.1622760800843	1.79784366576819	2.0320452403393	2.1099324975892	2.20868240670221	2.05360443622921	2.03052208835341	2.18134715025907	2.24361493123772	1.96949152542373	2.08450300053081	0.120878773532928
"chr1-146"	"chr1"	146000001	147000000	"."	1000000	2.07549962990378	2.22745098039216	2.01685985247629	2.22371967654987	1.99434495758718	1.97878495660559	2.10662604722011	2.05914972273567	2.03534136546185	2.21243523316062	2.09823182711198	2.19661016949153	2.10208786822472	0.0918191646941365
"chr1-147"	"chr1"	147000001	148000000	"."	1000000	1.95854922279793	2.05176470588235	2.1159114857745	2.26415094339623	1.99622997172479	1.98649951783992	1.996953541508	2.13308687615527	1.97269076305221	1.87305699481865	1.98722986247544	2.02372881355932	2.02998772491538	0.101049991691077
"chr1-148"	"chr1"	148000001	149000000	"."	1000000	2.07698001480385	2.01725490196078	2.23814541622761	2.00269541778976	2.13572101790763	2.0443587270974	2.08987052551409	2.05360443622921	2.16385542168675	2.15025906735751	2.19548133595285	1.99322033898305	2.09678721845921	0.079518043888986
"chr1-149"	"chr1"	149000001	150000000	"."	1000000	2.1820873427091	1.93098039215686	2.25079030558483	2.07008086253369	2.14891611687088	2.03085824493732	1.88880426504189	2.12199630314233	1.95180722891566	2.36010362694301	2.05599214145383	2.06101694915254	2.08778614828683	0.135673706585986
"chr1-150"	"chr1"	150000001	151000000	"."	1000000	2.01628423390081	1.92313725490196	2.12644889357218	1.86792452830189	1.85485391140434	1.90742526518804	1.84310738766184	2.05914972273567	1.94056224899598	2.13471502590674	2.05009823182711	1.82033898305085	1.96200380728728	0.111396968784738
"chr1-151"	"chr1"	151000001	152000000	"."	1000000	2.01332346410067	2.08156862745098	2.19388830347734	1.97035040431267	1.92648444863336	2.02314368370299	2.04722010662605	2.04251386321627	1.88112449799197	2.13471502590674	2.11984282907662	1.82372881355932	2.02149200567125	0.107640202101423
"chr1-152"	"chr1"	152000001	153000000	"."	1000000	1.99259807549963	2.10666666666667	1.96417281348788	2.31266846361186	1.81903864278982	2.13500482160077	2.08682406702209	2.02957486136784	2.18473895582329	1.95854922279793	2.02848722986248	2.17627118644068	2.06621625058091	0.129677476653953
"chr1-153"	"chr1"	153000001	154000000	"."	1000000	1.98075499629904	2.02509803921569	2.11801896733404	2.08086253369272	1.99622997172479	2.05400192864031	1.85833968012186	2.08317929759704	1.95502008032129	2.10103626943005	2.11591355599214	1.88813559322034	2.02138257613244	0.087427328299432
"chr1-154"	"chr1"	154000001	155000000	"."	1000000	2.04737231680237	1.86666666666667	2.17070600632244	2.04582210242588	1.86616399622997	1.82063645130183	1.85224676313785	1.99075785582255	2.05943775100402	2.14507772020725	2.14636542239686	1.96949152542373	1.99839538147845	0.124376631835213
"chr1-155"	"chr1"	155000001	156000000	"."	1000000	1.94522575869726	2.06274509803922	2.09694415173867	1.71428571428571	1.99622997172479	1.95371263259402	1.93450114242193	1.97042513863216	1.94538152610442	2.09067357512953	2.11100196463654	1.90847457627119	1.97746677085629	0.109170321471033
"chr1-156"	"chr1"	156000001	157000000	"."	1000000	2.12879348630644	2.03137254901961	2.15595363540569	1.95687331536388	2.0320452403393	1.87078109932498	2.03046458492003	2.22550831792976	1.96465863453815	1.86269430051813	2.31532416502947	2.2135593220339	2.06566905422745	0.14354272233391
"chr1-157"	"chr1"	157000001	158000000	"."	1000000	2.13619541080681	2.20078431372549	2.01053740779768	2.07547169811321	2.05466540999057	2.10607521697203	1.84920030464585	2.18484288354898	2.0144578313253	2.24611398963731	2.19351669941061	2.34237288135593	2.11785283727748	0.129543174878381
"chr1-158"	"chr1"	158000001	159000000	"."	1000000	1.92301998519615	2.05647058823529	1.95785036880927	2.05929919137466	2.08482563619227	2.01542912246866	1.98629093678599	2.06469500924214	1.89879518072289	2.05440414507772	2.11493123772102	1.7864406779661	2.00020433998268	0.0945001988227535
"chr1-159"	"chr1"	159000001	160000000	"."	1000000	2.18504811250925	2.10980392156863	2.16649104320337	2.33153638814016	1.93213949104618	2.01542912246866	2.02132520944402	1.93715341959335	2.06586345381526	2.00518134715026	2.07858546168959	2.02033898305085	2.07240799613996	0.113306538386536
"chr1-160"	"chr1"	160000001	161000000	"."	1000000	2.16432272390822	1.97019607843137	2.14541622760801	2.06199460916442	2.04901036757776	1.87656702025072	2.01827875095202	2.05914972273567	1.89558232931727	2.17098445595855	2.2721021611002	1.89491525423729	2.04820997510346	0.124929312671603
"chr1-161"	"chr1"	161000001	162000000	"."	1000000	2.13619541080681	2.31058823529412	2.18335089567966	2.1266846361186	2.08482563619227	2.06750241080039	2.31987814166032	2.50277264325323	2.19759036144578	2.14248704663212	2.45972495088409	2.48135593220339	2.25107969174757	0.158813224823873
"chr1-162"	"chr1"	162000001	163000000	"."	1000000	2.119911176906	2.23372549019608	2.20653319283456	2.05660377358491	2.08294062205467	1.99228543876567	1.97562833206398	2.19038817005545	2.04176706827309	2.17357512953368	2.0294695481336	2.23050847457627	2.1111113680815	0.0936012471157744
"chr1-163"	"chr1"	163000001	164000000	"."	1000000	2.00296076980015	1.88549019607843	2.04847207586934	2.31266846361186	1.89066918001885	2.06750241080039	2.07159177456207	2.01293900184843	2.10763052208835	2.10103626943005	1.88408644400786	1.94237288135593	2.02728499912264	0.122344823945826
"chr1-164"	"chr1"	164000001	165000000	"."	1000000	2.07549962990378	1.80078431372549	1.87565858798736	1.98921832884097	2.04901036757776	1.98264223722276	1.97867479055598	2.08133086876155	2.05301204819277	1.96891191709845	1.9056974459725	2.07118644067797	1.98596891470978	0.0884778702220479
"chr1-165"	"chr1"	165000001	166000000	"."	1000000	2.09326424870466	2.24313725490196	2.00210748155954	2.16981132075472	2.12818096135721	2.04050144648023	2.04112718964204	2.29759704251386	1.95823293172691	1.99222797927461	2.17485265225933	2.00338983050847	2.09536919497363	0.107967535296183
"chr1-166"	"chr1"	166000001	167000000	"."	1000000	2.07698001480385	2.08470588235294	2.12012644889357	2.1455525606469	2.03770028275212	2.12921890067502	2.10967250571211	2.09981515711645	1.97911646586345	2.0880829015544	2.07367387033399	2.09830508474576	2.08691250628755	0.0441772503574427
"chr1-167"	"chr1"	167000001	168000000	"."	1000000	2.09178386380459	2.00313725490196	2.11380400421496	2	2.0301602262017	1.95178399228544	2	1.95194085027726	1.97429718875502	2.2020725388601	2.11198428290766	1.83389830508475	2.02207187560779	0.0966285115745763
"chr1-168"	"chr1"	168000001	169000000	"."	1000000	2.12435233160622	2.14901960784314	2.08429926238145	2.2533692722372	2.09802073515551	2.06171648987464	1.94516374714395	2.02772643253235	1.9855421686747	2.08290155440414	2.11296660117878	2.07457627118644	2.08330453951821	0.0787945966905836
"chr1-169"	"chr1"	169000001	170000000	"."	1000000	2.06957809030348	2.00627450980392	2.08008429926238	2.12129380053908	1.95664467483506	1.90549662487946	1.81721249047982	1.87060998151571	1.88273092369478	2.09585492227979	1.96954813359528	1.93898305084746	1.97619262516969	0.0989760656508032
"chr1-170"	"chr1"	170000001	171000000	"."	1000000	2.04441154700222	1.93725490196078	1.83983140147524	2.10512129380054	2.11310084825636	2.13114754098361	1.92840822543793	1.76524953789279	1.91646586345382	2.08549222797927	1.99803536345776	2.02372881355932	1.99068729710497	0.115464088240826
