""	"id"	"symbol"	"chr"	"start"	"end"
"374"	"ENSG00000277726"	"AL109811.3"	"chr1"	11012662	11030528
"375"	"ENSG00000009724"	"MASP2"	"chr1"	11026523	11047233
"376"	"ENSG00000271895"	"AL109811.2"	"chr1"	11029659	11030528
"377"	"ENSG00000116649"	"SRM"	"chr1"	11054584	11060020
"378"	"ENSG00000171824"	"EXOSC10"	"chr1"	11066618	11099869
"379"	"ENSG00000226849"	"AL109811.1"	"chr1"	11068471	11073097
"380"	"ENSG00000230337"	"EXOSC10-AS1"	"chr1"	11099675	11102100
"381"	"ENSG00000198793"	"MTOR"	"chr1"	11106535	11262507
"382"	"ENSG00000225602"	"MTOR-AS1"	"chr1"	11143898	11149537
"383"	"ENSG00000253086"	"RNU6-537P"	"chr1"	11152350	11152452
"384"	"ENSG00000171819"	"ANGPTL7"	"chr1"	11189355	11195981
"385"	"ENSG00000207451"	"RNU6-291P"	"chr1"	11226254	11226360
"386"	"ENSG00000238173"	"RPL39P6"	"chr1"	11232963	11233112
"387"	"ENSG00000120942"	"UBIAD1"	"chr1"	11273206	11296049
"388"	"ENSG00000238199"	"UBE2V2P3"	"chr1"	11278616	11279351
"389"	"ENSG00000284646"	"AL031291.1"	"chr1"	11311734	11319093
"390"	"ENSG00000224338"	"MTCYBP45"	"chr1"	11425257	11425821
"391"	"ENSG00000204624"	"DISP3"	"chr1"	11479155	11537551
"392"	"ENSG00000285833"	"AL590989.1"	"chr1"	11500803	11502016
"393"	"ENSG00000235643"	"LINC01647"	"chr1"	11609468	11613358
"394"	"ENSG00000284708"	"AL031731.1"	"chr1"	11623558	11643416
"395"	"ENSG00000116661"	"FBXO2"	"chr1"	11637018	11655785
"396"	"ENSG00000132879"	"FBXO44"	"chr1"	11654375	11663327
"397"	"ENSG00000116663"	"FBXO6"	"chr1"	11664200	11674354
"398"	"ENSG00000116670"	"MAD2L2"	"chr1"	11674480	11691650
"399"	"ENSG00000162490"	"DRAXIN"	"chr1"	11691710	11725857
"400"	"ENSG00000177674"	"AGTRAP"	"chr1"	11736084	11754802
"401"	"ENSG00000215910"	"C1orf167"	"chr1"	11761787	11789585
"402"	"ENSG00000177553"	"AL953897.1"	"chr1"	11777077	11779619
"403"	"ENSG00000177000"	"MTHFR"	"chr1"	11785723	11806920
"404"	"ENSG00000011021"	"CLCN6"	"chr1"	11806096	11848079
"405"	"ENSG00000276470"	"RF02156"	"chr1"	11843812	11843984
"406"	"ENSG00000278852"	"RF02157"	"chr1"	11845549	11845697
"407"	"ENSG00000175206"	"NPPA"	"chr1"	11845709	11848345
"408"	"ENSG00000275915"	"RF02158"	"chr1"	11847442	11847549
"409"	"ENSG00000120937"	"NPPB"	"chr1"	11857464	11858945
"410"	"ENSG00000224904"	"AL021155.1"	"chr1"	11877770	11880406
"411"	"ENSG00000285646"	"AL021155.2"	"chr1"	11907940	11914298
"412"	"ENSG00000199347"	"RNU5E-1"	"chr1"	11908152	11908271
"413"	"ENSG00000201801"	"RNU5E-4P"	"chr1"	11909808	11909927
"414"	"ENSG00000116685"	"KIAA2013"	"chr1"	11919591	11926428
"415"	"ENSG00000083444"	"PLOD1"	"chr1"	11934205	11975538
"416"	"ENSG00000287384"	"AL096840.2"	"chr1"	11979533	11980127
"417"	"ENSG00000116688"	"MFN2"	"chr1"	11980181	12013514
"418"	"ENSG00000270914"	"AL096840.1"	"chr1"	12017216	12017308
"419"	"ENSG00000116691"	"MIIP"	"chr1"	12019466	12032045
"420"	"ENSG00000202461"	"RF00019"	"chr1"	12024012	12024124
"421"	"ENSG00000276869"	"MIR6729"	"chr1"	12029158	12029222
"422"	"ENSG00000243539"	"RN7SL649P"	"chr1"	12036740	12037014
"423"	"ENSG00000120949"	"TNFRSF8"	"chr1"	12063303	12144207
"424"	"ENSG00000201135"	"RNU6-777P"	"chr1"	12077881	12077984
"425"	"ENSG00000227875"	"RPL23AP89"	"chr1"	12080293	12080547
"426"	"ENSG00000285604"	"AL357835.1"	"chr1"	12088441	12092264
"427"	"ENSG00000283789"	"MIR7846"	"chr1"	12166943	12167038
"428"	"ENSG00000028137"	"TNFRSF1B"	"chr1"	12166991	12209228
"429"	"ENSG00000263676"	"MIR4632"	"chr1"	12191713	12191773
"430"	"ENSG00000225196"	"RPL10P17"	"chr1"	12220794	12221109
"431"	"ENSG00000252969"	"RF00156"	"chr1"	12221148	12221271
"432"	"ENSG00000048707"	"VPS13D"	"chr1"	12230030	12512047
"433"	"ENSG00000239149"	"SNORA59A"	"chr1"	12507246	12507397
"434"	"ENSG00000229484"	"AC243836.1"	"chr1"	12527724	12528420
"435"	"ENSG00000162496"	"DHRS3"	"chr1"	12567910	12618210
"436"	"ENSG00000221340"	"RNU6ATAC18P"	"chr1"	12569972	12570072
"437"	"ENSG00000276830"	"MIR6730"	"chr1"	12578957	12579023
"438"	"ENSG00000272482"	"AC254633.1"	"chr1"	12618900	12619244
"439"	"ENSG00000204518"	"AADACL4"	"chr1"	12644547	12667086
"440"	"ENSG00000226166"	"AC244670.1"	"chr1"	12692909	12693020
"441"	"ENSG00000188984"	"AADACL3"	"chr1"	12716110	12728760
"442"	"ENSG00000157330"	"C1orf158"	"chr1"	12746200	12763699
"443"	"ENSG00000116726"	"PRAMEF12"	"chr1"	12774841	12777906
"444"	"ENSG00000116721"	"PRAMEF1"	"chr1"	12791397	12796628
"445"	"ENSG00000228338"	"LINC01784"	"chr1"	12822686	12823159
"446"	"ENSG00000239810"	"PRAMEF11"	"chr1"	12824605	12831410
"447"	"ENSG00000231103"	"PRAMEF30P"	"chr1"	12838125	12841357
"448"	"ENSG00000179172"	"HNRNPCL1"	"chr1"	12847408	12848725
"449"	"ENSG00000120952"	"PRAMEF2"	"chr1"	12857086	12861909
"450"	"ENSG00000243073"	"PRAMEF4"	"chr1"	12879224	12886201
"451"	"ENSG00000187545"	"PRAMEF10"	"chr1"	12892896	12898270
"452"	"ENSG00000204510"	"PRAMEF7"	"chr1"	12916610	12920482
"453"	"ENSG00000207434"	"RNU6-1072P"	"chr1"	12922554	12922660
"454"	"ENSG00000234064"	"PRAMEF29P"	"chr1"	12926162	12928253
"455"	"ENSG00000232423"	"PRAMEF6"	"chr1"	12938472	12947580
"456"	"ENSG00000274178"	"PRAMEF28P"	"chr1"	13029339	13032130
"457"	"ENSG00000274764"	"PRAMEF27"	"chr1"	13049476	13056491
"458"	"ENSG00000277058"	"HNRNPCL3"	"chr1"	13060869	13062229
"459"	"ENSG00000229571"	"PRAMEF25"	"chr1"	13068677	13077884
"460"	"ENSG00000277862"	"PRAMEF34P"	"chr1"	13095179	13097971
"461"	"ENSG00000236179"	"PRAMEF35P"	"chr1"	13104403	13105689
"462"	"ENSG00000275774"	"HNRNPCL2"	"chr1"	13115496	13116854
"463"	"ENSG00000229978"	"PRAMEF36P"	"chr1"	13128818	13131615
"464"	"ENSG00000233336"	"AC245056.1"	"chr1"	13146981	13147460
"465"	"ENSG00000280267"	"PRAMEF26"	"chr1"	13148905	13155961
"466"	"ENSG00000179412"	"HNRNPCL4"	"chr1"	13164586	13165467
"467"	"ENSG00000204505"	"PRAMEF9"	"chr1"	13172455	13179464
"468"	"ENSG00000279169"	"PRAMEF13"	"chr1"	13196330	13201409
"469"	"ENSG00000279804"	"PRAMEF18"	"chr1"	13222705	13226106
"470"	"ENSG00000250894"	"PRAMEF31P"	"chr1"	13245863	13248652
"471"	"ENSG00000270601"	"PRAMEF5"	"chr1"	13254212	13263314
"472"	"ENSG00000231219"	"PRAMEF32P"	"chr1"	13273539	13275627
"473"	"ENSG00000207511"	"RNU6-771P"	"chr1"	13279125	13279231
"474"	"ENSG00000182330"	"PRAMEF8"	"chr1"	13281035	13285174
"475"	"ENSG00000237700"	"PRAMEF33"	"chr1"	13303539	13308907
"476"	"ENSG00000204501"	"PRAMEF15"	"chr1"	13315581	13322598
"477"	"ENSG00000228229"	"AC243961.1"	"chr1"	13324039	13324518
"478"	"ENSG00000204481"	"PRAMEF14"	"chr1"	13342034	13347134
"479"	"ENSG00000204480"	"PRAMEF19"	"chr1"	13369067	13371900
"480"	"ENSG00000204479"	"PRAMEF17"	"chr1"	13389632	13392629
"481"	"ENSG00000204478"	"PRAMEF20"	"chr1"	13410450	13421328
"482"	"ENSG00000162494"	"LRRC38"	"chr1"	13474973	13514003
"483"	"ENSG00000259961"	"AL354712.1"	"chr1"	13513220	13516270
"484"	"ENSG00000215909"	"BRWD1P1"	"chr1"	13555001	13555694
"485"	"ENSG00000162493"	"PDPN"	"chr1"	13583465	13617957
"486"	"ENSG00000222952"	"RNA5SP41"	"chr1"	13623184	13623284
"487"	"ENSG00000237445"	"AL359771.1"	"chr1"	13657311	13659910
"488"	"ENSG00000253085"	"RF00564"	"chr1"	13696070	13696199
"489"	"ENSG00000116731"	"PRDM2"	"chr1"	13700198	13825079
"490"	"ENSG00000189337"	"KAZN"	"chr1"	13892792	15118043
"491"	"ENSG00000252151"	"RNU6-1265P"	"chr1"	14124233	14124335
"492"	"ENSG00000231606"	"AL357873.1"	"chr1"	14221887	14304445
"493"	"ENSG00000234593"	"KAZN-AS1"	"chr1"	14338825	14419973
"494"	"ENSG00000235829"	"TBCAP2"	"chr1"	14692129	14692613
"495"	"ENSG00000287756"	"AL031293.1"	"chr1"	14774469	14777727
"496"	"ENSG00000175147"	"TMEM51-AS1"	"chr1"	15111815	15153618
"497"	"ENSG00000171729"	"TMEM51"	"chr1"	15152532	15220478
"498"	"ENSG00000204464"	"C1orf195"	"chr1"	15164344	15171317
"499"	"ENSG00000215720"	"AL035405.1"	"chr1"	15191828	15192845
"500"	"ENSG00000278480"	"AL391094.1"	"chr1"	15226373	15227549
"501"	"ENSG00000142621"	"FHAD1"	"chr1"	15247272	15400283
"502"	"ENSG00000233485"	"AL031283.2"	"chr1"	15326680	15343876
"503"	"ENSG00000236045"	"AL031283.3"	"chr1"	15334166	15335464
"504"	"ENSG00000228140"	"AL031283.1"	"chr1"	15402979	15409433
"505"	"ENSG00000142634"	"EFHD2"	"chr1"	15409888	15430339
"506"	"ENSG00000162438"	"CTRC"	"chr1"	15438439	15449242
"507"	"ENSG00000142615"	"CELA2A"	"chr1"	15456728	15472091
"508"	"ENSG00000215704"	"CELA2B"	"chr1"	15465909	15491400
"509"	"ENSG00000132906"	"CASP9"	"chr1"	15490832	15526534
"510"	"ENSG00000116138"	"DNAJC16"	"chr1"	15526813	15592379
"511"	"ENSG00000251866"	"SCARNA21B"	"chr1"	15542165	15542304
"512"	"ENSG00000272510"	"AL121992.3"	"chr1"	15565611	15565956
"513"	"ENSG00000116771"	"AGMAT"	"chr1"	15571699	15585051
"514"	"ENSG00000237301"	"AL121992.1"	"chr1"	15586136	15603626
"515"	"ENSG00000235084"	"CHCHD2P6"	"chr1"	15604597	15605043
"516"	"ENSG00000252417"	"RNU7-179P"	"chr1"	15608078	15608145
"517"	"ENSG00000236500"	"CD24P1"	"chr1"	15614643	15614867
"518"	"ENSG00000197312"	"DDI2"	"chr1"	15617458	15669044
"519"	"ENSG00000215695"	"RSC1A1"	"chr1"	15659869	15661722
"520"	"ENSG00000271742"	"AL121992.2"	"chr1"	15682873	15683128
"521"	"ENSG00000116786"	"PLEKHM2"	"chr1"	15684320	15734769
"522"	"ENSG00000237938"	"AL450998.3"	"chr1"	15720312	15736896
"523"	"ENSG00000162461"	"SLC25A34"	"chr1"	15736258	15741392
"524"	"ENSG00000224459"	"SLC25A34-AS1"	"chr1"	15740051	15749896
"525"	"ENSG00000162460"	"TMEM82"	"chr1"	15742499	15747982
"526"	"ENSG00000162458"	"FBLIM1"	"chr1"	15756607	15786594
"527"	"ENSG00000224321"	"RPL12P14"	"chr1"	15792796	15793285
"528"	"ENSG00000233954"	"UQCRHL"	"chr1"	15807169	15809348
"529"	"ENSG00000178715"	"AL450998.1"	"chr1"	15828232	15828669
"530"	"ENSG00000179743"	"AL450998.2"	"chr1"	15834474	15848147
"531"	"ENSG00000065526"	"SPEN"	"chr1"	15847707	15940456
"532"	"ENSG00000270620"	"AL034555.1"	"chr1"	15917698	15917908
"533"	"ENSG00000116809"	"ZBTB17"	"chr1"	15941869	15976132
"534"	"ENSG00000234607"	"AL355994.4"	"chr1"	15969632	15970194
"535"	"ENSG00000231353"	"AL355994.1"	"chr1"	15988182	15988441
"536"	"ENSG00000275503"	"AL355994.5"	"chr1"	15989140	15989375
"537"	"ENSG00000224966"	"TBC1D3P6"	"chr1"	15989871	15994751
"538"	"ENSG00000183888"	"SRARP"	"chr1"	16004236	16008807
"539"	"ENSG00000233078"	"AL355994.3"	"chr1"	16006160	16006671
"540"	"ENSG00000173641"	"HSPB7"	"chr1"	16014028	16019594
"541"	"ENSG00000186510"	"CLCNKA"	"chr1"	16018875	16034050
"542"	"ENSG00000232456"	"AL355994.2"	"chr1"	16035178	16040029
"543"	"ENSG00000184908"	"CLCNKB"	"chr1"	16043736	16057308
"544"	"ENSG00000185519"	"FAM131C"	"chr1"	16057769	16073651
"545"	"ENSG00000142627"	"EPHA2"	"chr1"	16124337	16156069
"546"	"ENSG00000227959"	"AL451042.2"	"chr1"	16155211	16157329
"547"	"ENSG00000224621"	"AL451042.1"	"chr1"	16159266	16161883
"548"	"ENSG00000234166"	"ARHGEF19-AS1"	"chr1"	16197854	16198357
"549"	"ENSG00000142632"	"ARHGEF19"	"chr1"	16197854	16212652
"550"	"ENSG00000237276"	"ANO7L1"	"chr1"	16215909	16228027
"551"	"ENSG00000132881"	"CPLANE2"	"chr1"	16231692	16237183
"552"	"ENSG00000233929"	"MT1XP1"	"chr1"	16241213	16241398
"553"	"ENSG00000037637"	"FBXO42"	"chr1"	16246840	16352480
"554"	"ENSG00000055070"	"SZRD1"	"chr1"	16352575	16398145
"555"	"ENSG00000226457"	"RPL22P3"	"chr1"	16369150	16369530
"556"	"ENSG00000187144"	"SPATA21"	"chr1"	16387117	16437424
"557"	"ENSG00000157191"	"NECAP2"	"chr1"	16440721	16460078
"558"	"ENSG00000226029"	"LINC01772"	"chr1"	16460948	16468481
"559"	"ENSG00000080947"	"CROCCP3"	"chr1"	16467436	16499257
"560"	"ENSG00000206652"	"RNU1-1"	"chr1"	16514122	16514285
"561"	"ENSG00000261135"	"AL137802.2"	"chr1"	16514645	16515754
"562"	"ENSG00000285853"	"AL137802.3"	"chr1"	16515034	16521788
"563"	"ENSG00000224174"	"AL137802.1"	"chr1"	16520694	16521796
"564"	"ENSG00000233421"	"LINC01783"	"chr1"	16533886	16536172
"565"	"ENSG00000277344"	"RNU1-6P"	"chr1"	16534081	16534224
"566"	"ENSG00000225710"	"AL355149.1"	"chr1"	16548651	16552531
"567"	"ENSG00000219481"	"NBPF1"	"chr1"	16562319	16613562
"568"	"ENSG00000271732"	"AL137798.1"	"chr1"	16617391	16617729
"569"	"ENSG00000215908"	"CROCCP2"	"chr1"	16618253	16657232
"570"	"ENSG00000283773"	"AL137798.3"	"chr1"	16642767	16643109
"571"	"ENSG00000186301"	"MST1P2"	"chr1"	16645622	16650289
"572"	"ENSG00000282143"	"AL137798.2"	"chr1"	16656879	16667524
"573"	"ENSG00000207513"	"RNU1-3"	"chr1"	16666785	16666948
"574"	"ENSG00000280114"	"AL021920.2"	"chr1"	16681097	16688749
"575"	"ENSG00000236698"	"EIF1AXP1"	"chr1"	16685621	16686055
"576"	"ENSG00000268869"	"ESPNP"	"chr1"	16687339	16720157
"577"	"ENSG00000279151"	"AL021920.1"	"chr1"	16701546	16705594
"578"	"ENSG00000282740"	"AL021920.3"	"chr1"	16739938	16750589
"579"	"ENSG00000058453"	"CROCC"	"chr1"	16740273	16972964
"580"	"ENSG00000227684"	"CROCCP4"	"chr1"	16740280	16750968
"581"	"ENSG00000207389"	"RNU1-4"	"chr1"	16740516	16740679
"582"	"ENSG00000186715"	"MST1L"	"chr1"	16754910	16770237
"583"	"ENSG00000223643"	"BX284668.1"	"chr1"	16851257	16853129
"584"	"ENSG00000230239"	"BX284668.3"	"chr1"	16855407	16859284
"585"	"ENSG00000263811"	"MIR3675"	"chr1"	16858949	16859021
"586"	"ENSG00000228549"	"BX284668.2"	"chr1"	16870945	16883659
"587"	"ENSG00000277234"	"RNU1-5P"	"chr1"	16873708	16873851
"588"	"ENSG00000238142"	"BX284668.5"	"chr1"	16887577	16889706
"589"	"ENSG00000235241"	"BX284668.4"	"chr1"	16889095	16889602
"590"	"ENSG00000207005"	"RNU1-2"	"chr1"	16895980	16896143
"591"	"ENSG00000272426"	"BX284668.6"	"chr1"	16904339	16904776
"592"	"ENSG00000117122"	"MFAP2"	"chr1"	16974502	16980835
"593"	"ENSG00000286898"	"AL049569.2"	"chr1"	16976302	16977792
"594"	"ENSG00000226526"	"AL049569.1"	"chr1"	16978926	17005091
"595"	"ENSG00000159363"	"ATP13A2"	"chr1"	16985958	17011928
"596"	"ENSG00000117118"	"SDHB"	"chr1"	17018722	17054170
"597"	"ENSG00000117115"	"PADI2"	"chr1"	17066761	17119451
"598"	"ENSG00000204362"	"AL590644.1"	"chr1"	17189783	17197617
"599"	"ENSG00000282843"	"AL590644.3"	"chr1"	17193232	17201733
"600"	"ENSG00000142623"	"PADI1"	"chr1"	17205128	17246007
"601"	"ENSG00000142619"	"PADI3"	"chr1"	17249098	17284233
"602"	"ENSG00000266634"	"MIR3972"	"chr1"	17277889	17277975
"603"	"ENSG00000159339"	"PADI4"	"chr1"	17308195	17364004
"604"	"ENSG00000276747"	"PADI6"	"chr1"	17372196	17401699
"605"	"ENSG00000179051"	"RCC2"	"chr1"	17406760	17439677
"606"	"ENSG00000227751"	"RCC2-AS1"	"chr1"	17406760	17407382
"607"	"ENSG00000074964"	"ARHGEF10L"	"chr1"	17539698	17697874
"608"	"ENSG00000236648"	"AL136529.1"	"chr1"	17717625	17749978
"609"	"ENSG00000117148"	"ACTL8"	"chr1"	17755333	17827063
"610"	"ENSG00000284653"	"AL357509.1"	"chr1"	18015712	18045612
"611"	"ENSG00000261781"	"LINC01654"	"chr1"	18065657	18074412
"612"	"ENSG00000117154"	"IGSF21"	"chr1"	18107798	18378483
"613"	"ENSG00000280222"	"AL365209.1"	"chr1"	18109389	18115861
"614"	"ENSG00000230035"	"IGSF21-AS1"	"chr1"	18166929	18179346
"615"	"ENSG00000225387"	"AL591896.1"	"chr1"	18385829	18388514
"616"	"ENSG00000179023"	"KLHDC7A"	"chr1"	18480982	18486126
"617"	"ENSG00000235282"	"DYNLL1P3"	"chr1"	18513118	18513383
"618"	"ENSG00000225478"	"AL031737.1"	"chr1"	18595414	18595636
"619"	"ENSG00000009709"	"PAX7"	"chr1"	18630846	18748866
"620"	"ENSG00000179002"	"TAS1R2"	"chr1"	18839599	18859682
"621"	"ENSG00000159423"	"ALDH4A1"	"chr1"	18871430	18902724
"622"	"ENSG00000265606"	"MIR4695"	"chr1"	18883202	18883275
"623"	"ENSG00000221662"	"MIR1290"	"chr1"	18897071	18897148
"624"	"ENSG00000169991"	"IFFO2"	"chr1"	18904280	18956676
"625"	"ENSG00000272084"	"AL137127.1"	"chr1"	19072110	19075511
"626"	"ENSG00000127481"	"UBR4"	"chr1"	19074510	19210266
"627"	"ENSG00000230424"	"EMC1-AS1"	"chr1"	19210501	19240704
"628"	"ENSG00000127463"	"EMC1"	"chr1"	19215660	19251527
"629"	"ENSG00000053372"	"MRTO4"	"chr1"	19251805	19260128
"630"	"ENSG00000286064"	"AL035413.2"	"chr1"	19260521	19262307
"631"	"ENSG00000211454"	"AKR7L"	"chr1"	19265982	19274194
"632"	"ENSG00000162482"	"AKR7A3"	"chr1"	19282573	19288770
"633"	"ENSG00000270728"	"AL035413.1"	"chr1"	19297080	19297903
"634"	"ENSG00000053371"	"AKR7A2"	"chr1"	19303965	19312146
"635"	"ENSG00000200403"	"RNU6-1099P"	"chr1"	19305076	19305182
"636"	"ENSG00000040487"	"PQLC2"	"chr1"	19312326	19329300
"637"	"ENSG00000077549"	"CAPZB"	"chr1"	19338775	19485539
"638"	"ENSG00000240490"	"RN7SL277P"	"chr1"	19424384	19424671
"639"	"ENSG00000173436"	"MICOS10"	"chr1"	19484403	19629821
"640"	"ENSG00000201609"	"RNU4-28P"	"chr1"	19510593	19510733
"641"	"ENSG00000235185"	"AL031727.2"	"chr1"	19591802	19596832
"642"	"ENSG00000158747"	"NBL1"	"chr1"	19596979	19658456
"643"	"ENSG00000270136"	"MICOS10-NBL1"	"chr1"	19597067	19656927
"644"	"ENSG00000226396"	"AL031727.1"	"chr1"	19608114	19608568
"645"	"ENSG00000158748"	"HTR6"	"chr1"	19664875	19680966
"646"	"ENSG00000162542"	"TMCO4"	"chr1"	19682213	19799945
"647"	"ENSG00000178828"	"RNF186"	"chr1"	19814029	19815283
"648"	"ENSG00000235434"	"AL391883.1"	"chr1"	19814367	19819502
"649"	"ENSG00000169914"	"OTUD3"	"chr1"	19882395	19912945
"650"	"ENSG00000188784"	"PLA2G2E"	"chr1"	19920009	19923617
"651"	"ENSG00000242688"	"RN7SL304P"	"chr1"	19970969	19971269
"652"	"ENSG00000188257"	"PLA2G2A"	"chr1"	19975431	19980416
"653"	"ENSG00000127472"	"PLA2G5"	"chr1"	20028179	20091911
"654"	"ENSG00000117215"	"PLA2G2D"	"chr1"	20111939	20119566
"655"	"ENSG00000158786"	"PLA2G2F"	"chr1"	20139326	20150386
"656"	"ENSG00000227066"	"Z98257.1"	"chr1"	20154171	20160568
"657"	"ENSG00000187980"	"PLA2G2C"	"chr1"	20161253	20177424
"658"	"ENSG00000225986"	"UBXN10-AS1"	"chr1"	20184242	20186486
"659"	"ENSG00000162543"	"UBXN10"	"chr1"	20186096	20196050
"660"	"ENSG00000228105"	"LINC01757"	"chr1"	20243095	20244664
"661"	"ENSG00000284710"	"Z98257.2"	"chr1"	20272018	20275005
"662"	"ENSG00000158816"	"VWA5B1"	"chr1"	20290919	20354894
"663"	"ENSG00000226664"	"AL020998.1"	"chr1"	20294211	20323187
"664"	"ENSG00000236963"	"LINC01141"	"chr1"	20360579	20431234
"665"	"ENSG00000226487"	"AL139254.1"	"chr1"	20412304	20413253
"666"	"ENSG00000284641"	"AL139254.2"	"chr1"	20476222	20478937
"667"	"ENSG00000284743"	"AL139254.3"	"chr1"	20478779	20480397
"668"	"ENSG00000162545"	"CAMK2N1"	"chr1"	20482391	20486210
"669"	"ENSG00000090432"	"MUL1"	"chr1"	20499448	20508151
"670"	"ENSG00000215520"	"RPS4XP4"	"chr1"	20525989	20526751
"671"	"ENSG00000183114"	"FAM43B"	"chr1"	20552573	20555020
"672"	"ENSG00000158825"	"CDA"	"chr1"	20589086	20618903
"673"	"ENSG00000158828"	"PINK1"	"chr1"	20633458	20651511
"674"	"ENSG00000284005"	"MIR6084"	"chr1"	20633679	20633788
"675"	"ENSG00000117242"	"PINK1-AS"	"chr1"	20642657	20652193
"676"	"ENSG00000244038"	"DDOST"	"chr1"	20651767	20661544
"677"	"ENSG00000117245"	"KIF17"	"chr1"	20664014	20718017
"678"	"ENSG00000235432"	"AL663074.2"	"chr1"	20692734	20694013
"679"	"ENSG00000189410"	"SH2D5"	"chr1"	20719731	20732837
"680"	"ENSG00000233069"	"AL663074.1"	"chr1"	20732880	20733952
"681"	"ENSG00000127483"	"HP1BP3"	"chr1"	20742679	20787323
"682"	"ENSG00000075151"	"EIF4G3"	"chr1"	20806292	21176888
"683"	"ENSG00000251914"	"RNU7-200P"	"chr1"	20841241	20841302
"684"	"ENSG00000221808"	"MIR1256"	"chr1"	20988314	20988432
"685"	"ENSG00000233072"	"RPS15AP6"	"chr1"	21003550	21003934
"686"	"ENSG00000236073"	"AL627311.1"	"chr1"	21073639	21073753
"687"	"ENSG00000235112"	"HSPE1P27"	"chr1"	21161475	21162081
"688"	"ENSG00000287192"	"AL031005.2"	"chr1"	21177054	21178164
"689"	"ENSG00000117298"	"ECE1"	"chr1"	21217247	21345572
"690"	"ENSG00000236936"	"AL031005.1"	"chr1"	21266082	21267251
"691"	"ENSG00000231105"	"AL031728.1"	"chr1"	21293290	21299874
"692"	"ENSG00000236216"	"PPP1R11P1"	"chr1"	21397987	21398362
"693"	"ENSG00000228823"	"AL592309.1"	"chr1"	21411460	21413293
"694"	"ENSG00000236009"	"AL592309.2"	"chr1"	21415898	21417492
"695"	"ENSG00000227001"	"NBPF2P"	"chr1"	21424625	21427967
"696"	"ENSG00000187952"	"HS6ST1P1"	"chr1"	21428303	21429536
"697"	"ENSG00000186543"	"CROCCP5"	"chr1"	21434318	21437558
"698"	"ENSG00000142794"	"NBPF3"	"chr1"	21440128	21485005
"699"	"ENSG00000176378"	"PFN1P10"	"chr1"	21459756	21460082
"700"	"ENSG00000162551"	"ALPL"	"chr1"	21509397	21578410
"701"	"ENSG00000233431"	"LINC02596"	"chr1"	21586472	21591187
"702"	"ENSG00000076864"	"RAP1GAP"	"chr1"	21596215	21669363
"703"	"ENSG00000090686"	"USP48"	"chr1"	21678298	21783606
"704"	"ENSG00000231978"	"AL590103.1"	"chr1"	21768269	21768575
"705"	"ENSG00000187942"	"LDLRAD2"	"chr1"	21812265	21825221
"706"	"ENSG00000142798"	"HSPG2"	"chr1"	21822244	21937310
"707"	"ENSG00000232037"	"AL590556.1"	"chr1"	21908098	21908580
"708"	"ENSG00000283234"	"AL590556.2"	"chr1"	21950679	21956871
"709"	"ENSG00000219073"	"CELA3B"	"chr1"	21977021	21998642
"710"	"ENSG00000285959"	"AL590556.3"	"chr1"	21983606	22030617
"711"	"ENSG00000273610"	"RN7SL386P"	"chr1"	21987481	21987777
"712"	"ENSG00000201919"	"RNU6-1022P"	"chr1"	21987816	21987919
"713"	"ENSG00000142789"	"CELA3A"	"chr1"	22001656	22012539
"714"	"ENSG00000278124"	"RN7SL186P"	"chr1"	22010650	22010946
"715"	"ENSG00000201273"	"RNU6-776P"	"chr1"	22010985	22011088
"716"	"ENSG00000228397"	"LINC01635"	"chr1"	22023990	22026048
"717"	"ENSG00000218510"	"LINC00339"	"chr1"	22024558	22031223
"718"	"ENSG00000070831"	"CDC42"	"chr1"	22025511	22101360
"719"	"ENSG00000285752"	"AL031281.2"	"chr1"	22028317	22052927
"720"	"ENSG00000285794"	"AL031281.3"	"chr1"	22030527	22030748
"721"	"ENSG00000230068"	"CDC42-IT1"	"chr1"	22059197	22064199
"722"	"ENSG00000271428"	"AL031281.1"	"chr1"	22068340	22068827
"723"	"ENSG00000162552"	"WNT4"	"chr1"	22117313	22143969
"724"	"ENSG00000285873"	"AL445253.1"	"chr1"	22142850	22157401
"725"	"ENSG00000266564"	"MIR4418"	"chr1"	22266239	22266300
"726"	"ENSG00000234397"	"PPIAP34"	"chr1"	22322840	22323331
"727"	"ENSG00000279625"	"AL591122.1"	"chr1"	22364630	22366482
"728"	"ENSG00000184677"	"ZBTB40"	"chr1"	22428838	22531157
"729"	"ENSG00000237200"	"ZBTB40-IT1"	"chr1"	22517474	22519708
"730"	"ENSG00000070886"	"EPHA8"	"chr1"	22563489	22603595
"731"	"ENSG00000276835"	"MIR6127"	"chr1"	22633258	22633366
"732"	"ENSG00000173372"	"C1QA"	"chr1"	22636628	22639678
"733"	"ENSG00000159189"	"C1QC"	"chr1"	22643633	22648110
"734"	"ENSG00000173369"	"C1QB"	"chr1"	22652762	22661637
"735"	"ENSG00000133216"	"EPHB2"	"chr1"	22710839	22921500
"736"	"ENSG00000265422"	"MIR4684"	"chr1"	22719517	22719598
"737"	"ENSG00000225952"	"AL512444.1"	"chr1"	22835713	22836849
"738"	"ENSG00000264014"	"MIR4253"	"chr1"	22863159	22863226
"739"	"ENSG00000215906"	"LACTBL1"	"chr1"	22953043	22965338
"740"	"ENSG00000227868"	"TEX46"	"chr1"	23010834	23015852
"741"	"ENSG00000004487"	"KDM1A"	"chr1"	23019443	23083689
