""	"Chr"	"Start"	"End"	"Strand"	"Length"	"X.media.vera.big_data.mr_genoms.new.pon.marburg.AML11_S6_L001.bam"	"X.media.vera.big_data.mr_genoms.new.pon.marburg.AML12_S6_L001.bam"	"X.media.vera.big_data.mr_genoms.new.pon.marburg.AML13_S7_L001.bam"	"X.media.vera.big_data.mr_genoms.new.pon.marburg.AML14_S8_L001.bam"	"X.media.vera.big_data.mr_genoms.new.pon.marburg.healthy1_S4_L001.bam"	"X.media.vera.big_data.mr_genoms.new.pon.marburg.healthy2_S5_L001.bam"	"X.media.vera.big_data.mr_genoms.new.pon.marburg.healthy3_S6_L001.bam"	"X.media.vera.big_data.mr_genoms.new.pon.marburg.Kontrolle.karyotype_S6_L001.bam"	"X.media.vera.big_data.mr_genoms.new.pon.marburg.WholeGenomeHealthy_S7_L001.bam"	"X.media.vera.big_data.mr_genoms.marburg.gesund.september.62720_S6_L001.bam"	"X.media.vera.big_data.mr_genoms.marburg.gesund.september.63120_S8_L001.bam"	"X.media.vera.big_data.mr_genoms.marburg.gesund.september.63220_S9_L001.bam"	"X.media.vera.big_data.mr_genoms.marburg.gesund.september.63320_S1_L001.bam"	"X.media.vera.big_data.mr_genoms.marburg.gesund.september.63420_S1_L001.bam"	"X.media.vera.big_data.mr_genoms.marburg.gesund.september.63520_S2_L001.bam"	"X.media.vera.big_data.mr_genoms.marburg.gesund.september.63620_S3_L001.bam"	"X.media.vera.big_data.mr_genoms.marburg.gesund.september.63720_S4_L001.bam"	"X.media.vera.big_data.mr_genoms.marburg.gesund.september.63820_S5_L001.bam"	"X.media.vera.big_data.mr_genoms.marburg.gesund.september.64820_S7_L001.bam"	"mean"	"sd"
"chr1-69"	"chr1"	69000001	70000000	"."	1000000	319.299627915845	355.607931322787	338.83894401783	321.474317866477	315.449861220635	321.216972017333	304.526578931058	303.494301432651	327.933416656285	350.178256569802	316.896860367755	314.93190181163	355.374326861033	330.045451973672	354.972225036901	335.75260463206	329.645647920529	346.357021157381	324.329656869699	329.806626556914	16.6186464006346
"chr1-70"	"chr1"	70000001	71000000	"."	1000000	337.51250494496	346.401253489187	346.550783426486	311.480297621923	322.776305494978	337.765408478207	323.94686279776	335.163272016928	354.457443003484	324.788447586636	336.151353149594	347.251025144637	334.308322949167	337.903677020664	328.187957147753	319.436608659052	312.653604213285	350.662935950325	329.567820910664	333.524520210826	12.3980524316889
"chr1-71"	"chr1"	71000001	72000000	"."	1000000	307.157709896434	348.127505582987	357.636552576429	308.148957540405	317.204080272238	313.9770310657	317.3357023325	318.009246283778	344.008584139436	326.296753070784	335.616506127876	349.046531996471	327.896930454252	355.191772124047	340.450634012664	326.829794334321	328.409862923639	340.436388317084	304.686541716084	329.814057093007	16.550264670309
"chr1-72"	"chr1"	72000001	73000000	"."	1000000	296.328431662906	299.217029591989	323.897255163558	321.474317866477	283.357971511895	312.203984302035	310.72454186724	297.688323492201	341.195429829885	309.454008497793	293.363591412175	274.712548330556	298.587707620352	317.786620900364	320.120406578733	331.673605638808	285.157388032473	338.283430920613	298.138836664878	308.071864730786	18.6195254033082
"chr1-73"	"chr1"	73000001	74000000	"."	1000000	304.53243032467	338.345410384787	349.442723204732	323.139987907236	312.766937965242	323.433280471914	324.773257855918	318.009246283778	342.8029465782	350.178256569802	309.141578552848	308.108975774662	320.569624745777	318.729607906003	366.58949785629	340.851353373625	312.962550462508	322.674489796193	306.432596396405	325.972881705821	17.3262949211476
"chr1-74"	"chr1"	74000001	75000000	"."	1000000	316.018028451139	380.926295365186	340.284913906953	321.474317866477	315.553050576612	321.069218120361	290.064665413301	314.314533048946	338.382275520333	351.435177806592	330.802882932416	312.059090848697	313.242319037302	327.216490956755	318.506896464928	357.932161657868	327.174077926748	330.748080032962	302.067459695602	326.803786085746	20.7425693866441
"chr1-75"	"chr1"	75000001	76000000	"."	1000000	327.503626577608	380.350878000586	347.514763352568	333.134008151789	329.380424277484	327.865897381077	340.88796148999	326.454305106252	333.559725275388	327.805058554933	341.232399855912	327.500449774466	317.363928498319	314.643330881567	338.514421876099	352.833412916303	330.263540418974	347.433499855617	330.440848250824	335.509604236619	14.6454069938554
"chr1-76"	"chr1"	76000001	77000000	"."	1000000	338.989224704078	332.591236738788	341.248893833035	334.799678192548	321.125275799351	338.504177963068	343.780344193542	331.9963749585	323.110866411339	352.440714796024	355.673269442291	368.438005996275	348.962934366117	335.389045005627	335.932805694013	337.027291817452	344.166121633992	325.096566867224	340.480662662672	339.460710056628	11.4912775173159
"chr1-77"	"chr1"	77000001	78000000	"."	1000000	333.902745533784	372.870452260786	328.717154793969	333.134008151789	318.132784476028	326.092850617412	327.252443030391	322.231775695015	353.653684629327	348.418566838295	368.509597963516	322.473030589332	354.000457040694	352.677140109009	333.996593557448	331.673605638808	328.409862923639	340.167268642525	355.322127445404	339.559797365114	16.067057702859
"chr1-78"	"chr1"	78000001	79000000	"."	1000000	308.470349682317	339.496245113987	314.257455902738	369.778749048486	321.434843867281	325.354081132551	319.401689977894	326.718213194454	355.261201377642	329.313364039081	356.475539974868	313.495496330164	367.739155244084	327.530819958634	347.227376490641	348.244539048895	346.019799129328	346.357021157381	320.837547509057	335.969130956815	18.5667228317117
"chr1-79"	"chr1"	79000001	80000000	"."	1000000	296.984751555847	356.183348687387	352.334662982978	271.504216643708	311.631855049499	292.995977695663	278.908332128174	318.009246283778	333.961604462466	311.967850971374	307.002190465977	281.535474367524	326.065104027133	329.102464968033	357.553841218988	331.673605638808	342.003497889434	320.79065207428	308.178651076726	317.28354358883	25.5891339130672
"chr1-80"	"chr1"	80000001	81000000	"."	1000000	289.437072787025	356.183348687387	356.190582687306	361.450398844691	311.941423117429	303.338750483709	304.526578931058	291.090621287143	336.774758772018	339.620118180762	319.303671965485	286.921994923025	335.224236162727	325.016187943597	356.585735150705	333.203230261278	283.921603035582	360.889483583565	309.488192086968	324.268841520603	26.8302908646086
"chr1-81"	"chr1"	81000001	82000000	"."	1000000	314.213148745551	346.976670853787	354.262622835142	336.465348233307	318.029595120052	310.726445332314	314.856517158027	305.869474226472	348.429255197303	329.061979791723	346.313446562231	336.477984033635	307.288883149166	343.247270052619	338.191719853338	330.653855890495	309.255195471837	338.014311246054	323.456629529539	329.041597541189	15.6731228457438
"chr1-82"	"chr1"	82000001	83000000	"."	1000000	338.332904811137	346.401253489187	344.140833611281	311.480297621923	329.896371057367	335.992361714542	321.880875152367	328.56556981187	347.223617636066	325.793984576068	354.068728377138	320.318422367132	347.131107938998	322.18722692668	358.199245264509	325.810044586008	342.003497889434	346.62614083194	304.250028046003	334.226447984718	14.6895743775293
"chr1-83"	"chr1"	83000001	84000000	"."	1000000	323.237547273491	353.881679228987	337.874964091748	324.805657947994	333.301619804596	324.467557750719	318.162097390658	349.942124956257	325.522141533812	357.217015495828	346.313446562231	364.487890922241	348.047021152558	339.475322030062	355.617629082423	349.519226234286	338.296142898762	354.968850743268	340.480662662672	341.348347250663	13.5578876156479
"chr1-84"	"chr1"	84000001	85000000	"."	1000000	318.151068103198	321.658306811388	339.802923943912	326.471327988753	322.260358715094	320.773710326416	330.9712207921	349.678216868055	353.251805442248	333.084127749452	341.232399855912	374.542729292509	337.971975803405	326.902161954875	340.127931989903	338.811853876999	319.759367945406	349.586457252089	341.353690002833	336.125875511292	14.2787524969339
"chr1-85"	"chr1"	85000001	86000000	"."	1000000	322.58122738055	333.742071467988	368.240331763331	319.808647825718	325.459228750371	345.153103326812	332.624010908415	331.468558782096	355.261201377642	329.061979791723	309.141578552848	330.014159367034	338.429932410184	302.07017080638	313.666366123516	319.946483533209	320.995152942296	343.396704737233	330.877361920905	330.102014303592	15.7210372014621
"chr1-86"	"chr1"	86000001	87000000	"."	1000000	312.244189066728	346.976670853787	354.262622835142	378.107099252281	332.372915600807	341.754763696454	318.575294919736	314.842349225351	333.559725275388	350.681025064518	346.580870073089	341.505403218769	350.336804186456	348.590863084573	348.195482558924	336.007542069139	328.100916674416	305.45083062442	359.250750476127	339.336637829269	17.9353263542877
"chr1-87"	"chr1"	87000001	88000000	"."	1000000	335.215385319666	345.250418759987	307.991586383205	324.805657947994	344.858827673982	350.915505308724	336.755986199203	357.06764333772	341.195429829885	336.100738717749	357.812657529162	349.046531996471	378.272157200017	354.248785118408	366.58949785629	338.811853876999	362.393950338126	334.246635802228	358.814236806047	346.336499263256	16.1040122833113
"chr1-88"	"chr1"	88000001	89000000	"."	1000000	336.692105078784	340.647079843187	402.461619139243	308.148957540405	322.363548071071	333.776053259961	320.228085036051	348.358676427043	348.429255197303	319.760762639474	331.872576975852	331.091463478134	323.775320993235	341.046967039461	310.116643873147	359.461786280338	315.434120456289	337.476071896936	361.869832496609	336.474259248554	22.0505056099193
"chr1-89"	"chr1"	89000001	90000000	"."	1000000	322.909387327021	319.932054717588	344.140833611281	366.447408966968	329.999560413344	344.118826048007	316.509307274343	333.315915399512	345.616100887751	346.910261354147	343.906634964501	365.565195033341	363.617545783067	360.849694157881	353.681416945858	344.675414929799	363.629735335017	348.779098228412	371.909646908457	346.658633594015	16.4752518912879
"chr1-90"	"chr1"	90000001	91000000	"."	1000000	319.135547942609	344.099584030787	308.473576346246	348.12503851862	333.81756658448	319.443925253668	303.286986343822	336.48281245794	365.71006024169	338.363196943972	311.01354312886	335.400679922535	355.374326861033	326.902161954875	329.801467261557	331.163730764652	334.897734157314	358.198286837976	338.298094312271	333.578332624469	16.7078006377588
"chr1-91"	"chr1"	91000001	92000000	"."	1000000	346.865063419371	326.261645728188	354.262622835142	319.808647825718	330.928264617133	337.469900684263	303.7001838729	329.093385988275	301.811269496164	322.023220865697	324.919565693521	336.837085404002	336.598105983066	329.102464968033	351.099800763771	344.165540055643	352.19872411378	337.206952222377	362.74285983677	334.057647598622	16.0988183298637
"chr1-92"	"chr1"	92000001	93000000	"."	1000000	315.853948477904	338.345410384787	344.140833611281	298.154937295851	328.142152005764	342.936794872231	307.832159163688	340.969249957379	341.195429829885	321.017683876265	347.115717094807	365.924296403708	304.999100115268	347.333547077055	313.343664100755	313.82798504333	317.287797951625	341.781986689879	336.552039631949	329.82919650439	18.04801445673
"chr1-93"	"chr1"	93000001	94000000	"."	1000000	328.48810641702	301.518699050389	348.47874327865	303.151947418128	344.342880894099	347.073903987449	314.03012209987	323.551316136027	347.223617636066	357.468399743186	362.89370423548	373.465425181409	321.943494566116	343.247270052619	336.255507716773	338.556916439921	325.938292929858	368.424834471216	365.361941857252	339.548164426923	21.1555306909984
"chr1-94"	"chr1"	94000001	95000000	"."	1000000	348.834023098194	339.496245113987	362.93844216988	354.787718681655	340.937632146869	352.0975364845	374.77015887445	364.457069807384	370.934489673714	341.631192159627	338.558164747324	350.842038848304	362.701632569508	343.561599054498	314.634472191799	325.045232274774	337.678250400317	350.662935950325	354.012586435163	348.872706351699	15.0397407336139
"chr1-95"	"chr1"	95000001	96000000	"."	1000000	299.445951154376	342.373331936987	320.04133545923	339.796688314825	315.140293152705	343.232302666175	326.839245501312	325.926488929847	323.914624785497	352.94348329074	342.302093899348	325.345841552266	332.476496522049	333.188741992469	291.39992655302	338.301979002843	352.816616612225	350.393816275766	330.440848250824	330.858952939606	16.5640128100867
"chr1-96"	"chr1"	96000001	97000000	"."	1000000	319.791867835551	325.686228363588	340.766903869994	326.471327988753	319.371056747748	331.707498702351	301.634196227507	304.549933785461	313.06388673437	340.122886675479	358.614928061738	317.804712774564	348.962934366117	311.81436986465	330.76957332984	344.675414929799	321.613045440741	349.586457252089	335.679012291788	328.562433433796	15.8630898086623
"chr1-97"	"chr1"	97000001	98000000	"."	1000000	316.838428317316	351.580009770587	377.398141061111	369.778749048486	305.027736266993	309.839921950481	305.352973989216	299.007863933212	354.859322190563	332.581359254736	317.431707389473	356.587660774172	331.560583308489	337.903677020664	369.816518083899	343.14579030733	301.222592992049	355.507090092386	361.433318826529	336.677549714615	25.8178163920265
"chr1-98"	"chr1"	98000001	99000000	"."	1000000	311.259709227316	351.580009770587	398.123709471874	346.459368477861	325.252850038417	325.797342823468	284.279900006198	328.829477900073	338.784154707412	329.816132533797	319.303671965485	352.996647070505	348.047021152558	370.279564214272	332.705785466404	339.831603625312	317.596744200847	338.821670269731	334.369471281547	336.533412326509	23.655918397551
"chr1-99"	"chr1"	99000001	100000000	"."	1000000	321.104507621433	318.205802623788	393.785799804505	281.498236888262	332.88886238069	326.388358411356	324.773257855918	332.788099223107	339.186033894491	336.352122965107	328.396071334687	340.428099107669	378.272157200017	336.646361013145	334.319295580209	349.009351360129	306.16573297961	340.167268642525	336.98855330203	334.598103799404	23.5758567917635
"chr1-100"	"chr1"	100000001	101000000	"."	1000000	317.822908156727	329.714149915788	325.825215015723	309.814627581164	333.50799851655	321.660233708249	340.474763960912	314.314533048946	351.242409506854	358.976705227334	360.219469126892	332.527868959601	331.560583308489	317.472291898484	344.645760308555	325.810044586008	335.206680406536	342.320226038997	352.266531754842	333.967526369824	14.8854782179281
"chr1-101"	"chr1"	101000001	102000000	"."	1000000	312.408269039963	367.116278614786	327.271184904846	364.781738926209	320.402950307515	324.763065544663	325.186455384997	308.244647020293	342.8029465782	341.631192159627	349.522528692537	340.787200478036	311.868449216963	316.843633894725	316.893386351124	347.47972673766	311.108872967172	346.62614083194	320.837547509057	331.398748166332	18.2212298007282
"chr1-102"	"chr1"	102000001	103000000	"."	1000000	291.241952492613	328.563315186588	345.586803500404	353.122048640897	302.138434299647	303.486504380681	280.974319773568	295.31315069838	327.933416656285	343.642266138492	329.733188888981	299.131441515494	311.410492610183	311.50004086277	323.670128829102	341.361228247782	276.815839303462	351.201175299443	294.646727304236	316.393288138369	24.0118355953808
"chr1-103"	"chr1"	103000001	104000000	"."	1000000	277.623314714085	350.429175041387	322.933275237476	326.471327988753	309.155310506059	320.625956429444	308.658554221846	296.632691139392	332.75596690123	289.846037203863	362.358857213763	352.996647070505	325.149190813574	347.962205080814	323.992830851862	398.212276716232	307.092571727278	349.31733757753	358.814236806047	329.527777012692	29.125446533444
"chr1-104"	"chr1"	104000001	105000000	"."	1000000	285.170993482908	323.384558905188	338.83894401783	354.787718681655	303.58308528332	314.715800550561	267.338801313968	316.953613930969	315.877041043921	321.520452370981	316.362013346038	293.385819589626	327.438973847472	307.099434836455	312.375558032473	319.946483533209	295.661560506042	323.48184881987	295.956268314477	312.309419495103	19.6484558187052
"chr1-105"	"chr1"	105000001	106000000	"."	1000000	299.774111100847	322.233724175988	347.032773389527	326.471327988753	302.138434299647	287.529083507695	307.832159163688	312.203268343328	293.37180656751	308.448471508361	319.571095476344	290.153907256326	309.578666183064	313.700343875928	327.219851079471	332.438417950043	279.287409297243	335.053994825905	303.813514375923	311.465913703452	17.6696956268375
"chr1-106"	"chr1"	106000001	107000000	"."	1000000	331.27746596202	363.663774427186	338.83894401783	309.814627581164	321.538033223258	321.216972017333	314.443319628949	320.120510989397	332.75596690123	345.904724364714	336.418776660453	307.031671663562	329.72875688137	346.076231069536	378.20677067568	344.675414929799	311.108872967172	350.124696601207	311.670760437369	332.348225842065	19.3347249635611
"chr1-107"	"chr1"	107000001	108000000	"."	1000000	336.035785185843	340.647079843187	367.75834180029	359.784728803932	317.720027052122	351.063259205696	346.672726897093	331.204650693894	345.616100887751	333.838280491527	342.034670388489	352.278444329771	342.093585264422	342.932941050739	341.741442103707	335.75260463206	355.597132855229	318.637694677809	319.091492828735	341.078999420647	13.5234375598055
"chr1-108"	"chr1"	108000001	109000000	"."	1000000	329.144426309961	336.619158290987	336.910984165666	326.471327988753	342.485472486519	333.923807156933	348.325517013408	323.551316136027	305.026302992794	371.545917595238	348.987681670819	341.505403218769	367.281198637304	329.416793969912	263.97025461835	307.964423990531	298.751022998268	317.292096305014	320.837547509057	328.947929108122	24.6449662831068
