""	"Chr"	"Start"	"End"	"Strand"	"Length"	"V6"	"V7"	"V8"	"V9"	"V10"	"V11"	"V12"	"V13"	"V14"	"V15"	"V16"	"mean"	"sd"
"chr1-104"	"chr1"	104000001	105000000	"."	1000000	0.923913043478261	1.08253968253968	1.21739130434783	0.888444222111056	1.01032863849765	0.968085106382979	1.51410526315789	1.04271844660194	1.1565543071161	1.42093541202673	1.14901593252109	1.12491194170738	0.19794663895988
"chr1-105"	"chr1"	105000001	106000000	"."	1000000	0.891304347826087	0.965079365079365	0.911544227886057	0.846423211605803	1.02723004694836	1.03191489361702	1.35410526315789	1.07572815533981	1.04419475655431	1.40014847809948	0.965323336457357	1.0466360075065	0.177955089493465
"chr1-106"	"chr1"	106000001	107000000	"."	1000000	1.07608695652174	0.907936507936508	0.920539730134933	0.914457228614307	0.967136150234742	1.04255319148936	1.37936842105263	1.04466019417476	1.06666666666667	1.41796585003712	1.06654170571696	1.07308296387088	0.173642601184673
"chr1-107"	"chr1"	107000001	108000000	"."	1000000	1.24728260869565	1.16825396825397	1.22038980509745	1.38469234617309	1.35399061032864	1.35957446808511	1.28673684210526	1.32621359223301	1.58202247191011	1.94357832219748	1.76007497656982	1.4211645465136	0.241843602099806
"chr1-108"	"chr1"	108000001	109000000	"."	1000000	2.34239130434783	2.47619047619048	2.20089955022489	2.11305652826413	2.24225352112676	2.5	2.36463157894737	2.15339805825243	1.93258426966292	2.25983667409057	1.81443298969072	2.21815226825437	0.211022762643145
"chr1-109"	"chr1"	109000001	110000000	"."	1000000	4.39673913043478	4.41904761904762	4.75562218890555	4.45822911455728	3.25446009389671	3.61914893617021	3.23368421052632	3.21359223300971	2.57378277153558	2.50927988121752	2.53795688847235	3.54286755161578	0.843548297033898
"chr1-110"	"chr1"	110000001	111000000	"."	1000000	3.48097826086957	3.2031746031746	2.94752623688156	3.935967983992	2.76619718309859	2.91489361702128	2.45894736842105	2.56893203883495	2.40149812734082	2.34446919079436	2.43673851921275	2.85993846633105	0.508062301726538
"chr1-111"	"chr1"	111000001	112000000	"."	1000000	2.62771739130435	2.93650793650794	2.24287856071964	2.90145072536268	2.33051643192488	2.50425531914894	2.03115789473684	2.22135922330097	2.22921348314607	2.20193021529324	2.25492033739456	2.40744613807637	0.29804831892907
"chr1-112"	"chr1"	112000001	113000000	"."	1000000	3.09239130434783	2.96825396825397	3.45427286356822	3.45572786393197	2.69859154929577	3.12553191489362	2.912	2.8621359223301	2.24868913857678	2.52858203414996	2.50796626054358	2.89583116544471	0.38293459058659
"chr1-113"	"chr1"	113000001	114000000	"."	1000000	2.25	2.22539682539683	2.90554722638681	2.16508254127064	2.47136150234742	2.50425531914894	2.63578947368421	2.32621359223301	2.13782771535581	2.09651076466221	1.96063730084349	2.3344202055754	0.27337246111695
"chr1-114"	"chr1"	114000001	115000000	"."	1000000	2.26630434782609	2.24126984126984	2.57271364317841	2.3551775887944	2.29483568075117	2.67021276595745	2.48421052631579	2.39611650485437	2.2187265917603	2.25983667409057	2.03748828491097	2.34517204088267	0.178028987225187
"chr1-115"	"chr1"	115000001	116000000	"."	1000000	2.33423913043478	2.23174603174603	2	2.42121060530265	2.24225352112676	2.15957446808511	1.86947368421053	2.11067961165049	2.13183520599251	2.18559762435041	2.15557638238051	2.1674714786618	0.149598001696628
"chr1-116"	"chr1"	116000001	117000000	"."	1000000	2.79891304347826	2.77460317460317	2.58770614692654	3.08754377188594	2.70234741784038	2.54468085106383	2.01263157894737	2.39611650485437	2.38651685393258	2.3177431328879	2.42924086223055	2.54891303078644	0.288738998536149
"chr1-117"	"chr1"	117000001	118000000	"."	1000000	2.10597826086957	2.25079365079365	1.76011994002998	2.08504252126063	2.16525821596244	2.01063829787234	1.80715789473684	2.14757281553398	1.91610486891386	2.04899777282851	2.20056232427366	2.04529332391595	0.15886814312374
"chr1-118"	"chr1"	118000001	119000000	"."	1000000	1.47554347826087	1.34603174603175	1.24137931034483	1.50075037518759	1.31830985915493	1.38723404255319	1.64042105263158	1.52427184466019	1.59850187265918	1.73422420193022	1.69634489222118	1.49663751596686	0.161311740078572
"chr1-119"	"chr1"	119000001	120000000	"."	1000000	2.36141304347826	2.45396825396825	1.92503748125937	2.51125562781391	2.36995305164319	2.2531914893617	1.70947368421053	2.27184466019417	2.19176029962547	2.271714922049	2.27928772258669	2.2362636578355	0.231853720512396
"chr1-120"	"chr1"	120000001	121000000	"."	1000000	1.83695652173913	2.19365079365079	2.32983508245877	2.21110555277639	1.93427230046948	2.1468085106383	1.80547368421053	2.16893203883495	1.70936329588015	1.77579806978471	2.1049671977507	2.01974209529035	0.212405035389023
"chr1-121"	"chr1"	121000001	122000000	"."	1000000	2.41576086956522	2.00634920634921	2.23988005997002	1.83891945972987	1.76338028169014	2.31489361702128	5.93684210526316	2.04271844660194	1.95955056179775	2.12175204157387	1.97563261480787	2.41960720585185	1.18289329663344
"chr1-122"	"chr1"	122000001	123000000	"."	1000000	7.0625	4.83492063492063	4.24587706146927	2.97548774387194	2.74741784037559	4.99574468085106	29.0172631578947	4.50873786407767	4.70112359550562	5.64216778025241	3.84817244611059	6.77994661866632	7.47041514885553
"chr1-123"	"chr1"	123000001	124000000	"."	1000000	11.1875	8.31111111111111	7.41229385307346	4.97248624312156	4.74178403755869	8.44042553191489	52.0522105263158	7.61747572815534	7.73632958801498	10.1232368225687	6.3805060918463	11.7250326848801	13.5125407347726
"chr1-124"	"chr1"	124000001	125000000	"."	1000000	12.3260869565217	9.28253968253968	8.7496251874063	5.92696348174087	5.72957746478873	9.87659574468085	56.3772631578947	8.78252427184466	8.63520599250936	12.2078693392725	8.54732895970009	13.312870930809	14.4318549289394
"chr1-125"	"chr1"	125000001	126000000	"."	1000000	13.1222826086957	15.4507936507937	11.6191904047976	16.696348174087	7.35399061032864	10.6893617021277	25.9469473684211	14.8019417475728	17.6704119850187	18.4899777282851	4.30178069353327	14.1948206066965	5.84453541932815
"chr1-126"	"chr1"	126000001	127000000	"."	1000000	0	0	0	0	0	0	0	0	0	0	0	0	0
"chr1-127"	"chr1"	127000001	128000000	"."	1000000	0	0	0	0	0	0	0	0	0	0	0	0	0
"chr1-128"	"chr1"	128000001	129000000	"."	1000000	0	0	0	0	0	0	0	0	0	0	0	0	0
"chr1-129"	"chr1"	129000001	130000000	"."	1000000	0	0	0	0	0	0	0	0	0	0	0	0	0
"chr1-130"	"chr1"	130000001	131000000	"."	1000000	0	0	0	0	0	0	0	0	0	0	0	0	0
"chr1-131"	"chr1"	131000001	132000000	"."	1000000	0	0	0	0	0	0	0	0	0	0	0	0	0
"chr1-132"	"chr1"	132000001	133000000	"."	1000000	0	0	0	0	0	0	0	0	0	0	0	0	0
"chr1-133"	"chr1"	133000001	134000000	"."	1000000	0	0	0	0	0	0	0	0	0	0	0	0	0
"chr1-134"	"chr1"	134000001	135000000	"."	1000000	0	0	0	0	0	0	0	0	0	0	0	0	0
"chr1-135"	"chr1"	135000001	136000000	"."	1000000	0	0	0	0	0	0	0	0	0	0	0	0	0
"chr1-136"	"chr1"	136000001	137000000	"."	1000000	0	0	0	0	0	0	0	0	0	0	0	0	0
"chr1-137"	"chr1"	137000001	138000000	"."	1000000	0	0	0	0	0	0	0	0	0	0	0	0	0
"chr1-138"	"chr1"	138000001	139000000	"."	1000000	0	0	0	0	0	0	0	0	0	0	0	0	0
"chr1-139"	"chr1"	139000001	140000000	"."	1000000	0	0	0	0	0	0	0	0	0	0	0	0	0
"chr1-140"	"chr1"	140000001	141000000	"."	1000000	0	0	0	0	0	0	0	0	0	0	0	0	0
"chr1-141"	"chr1"	141000001	142000000	"."	1000000	0	0	0	0	0	0	0	0	0	0	0	0	0
"chr1-142"	"chr1"	142000001	143000000	"."	1000000	0	0	0	0	0	0	0	0	0	0	0	0	0
"chr1-143"	"chr1"	143000001	144000000	"."	1000000	23.5326086956522	31.3746031746032	22.4947526236882	31.5617808904452	13.3765258215962	19.3170212765957	45.7448421052632	27.2077669902913	30.8014981273408	30.9933184855234	8.23055295220244	25.8759337402911	10.1838003031041
"chr1-144"	"chr1"	144000001	145000000	"."	1000000	2.24184782608696	2.23174603174603	3.09145427286357	2.73936968484242	2.22535211267606	2.01702127659574	2.38484210526316	2.45631067961165	1.91610486891386	2.18411284335561	2.20993439550141	2.33619055431422	0.331553335271493
"chr1-145"	"chr1"	145000001	146000000	"."	1000000	3.14130434782609	3.14920634920635	3.24737631184408	3.2056028014007	2.65727699530516	2.99787234042553	2.75031578947368	2.79417475728155	2.34007490636704	2.46770601336303	2.62605435801312	2.85245136095512	0.31417567955292
"chr1-146"	"chr1"	146000001	147000000	"."	1000000	2.52173913043478	2.65396825396825	2.30284857571214	2.83541770885443	2.51455399061033	2.7063829787234	2.27873684210526	2.46990291262136	2.24269662921348	2.39346696362287	2.38987816307404	2.48269019535821	0.188310041557883
"chr1-147"	"chr1"	147000001	148000000	"."	1000000	2.32336956521739	2.41587301587302	2.17691154422789	2.3951975987994	2.11455399061033	2.27446808510638	2.36463157894737	2.2	2.35355805243446	2.19450631031923	2.27741330834114	2.28095300453424	0.0989556764443245
"chr1-148"	"chr1"	148000001	149000000	"."	1000000	2.48097826086957	2.53015873015873	2.75562218890555	2.73736868434217	2.46948356807512	2.43829787234043	2.43031578947368	2.62718446601942	2.37902621722846	2.48997772828508	2.57731958762887	2.53779391757519	0.123987657658734
"chr1-149"	"chr1"	149000001	150000000	"."	1000000	2.51630434782609	2.8031746031746	2.98050974512744	2.98149074537269	2.52769953051643	2.56170212765957	2.36631578947368	2.65825242718447	2.39700374531835	2.31328878990349	2.47797563261481	2.59851977128833	0.232718739843524
"chr1-150"	"chr1"	150000001	151000000	"."	1000000	3.51358695652174	3.86349206349206	5.30134932533733	3.75187593796898	3.22441314553991	3.82127659574468	4.19031578947368	3.28543689320388	2.51835205992509	2.82702301410542	2.39550140581068	3.51751119882941	0.823129803274295
"chr1-151"	"chr1"	151000001	152000000	"."	1000000	4.24728260869565	4.42222222222222	5.47526236881559	4.064032016008	3.32394366197183	3.9063829787234	3.72715789473684	3.48349514563107	2.66516853932584	2.60282108389013	2.55295220243674	3.6791564293143	0.890080926791335
"chr1-152"	"chr1"	152000001	153000000	"."	1000000	2.4945652173913	2.48571428571429	2.19190404797601	2.30715357678839	2.19154929577465	2.05744680851064	1.98568421052632	2.12038834951456	2.2187265917603	2.03563474387528	2.19306466729147	2.20743925410211	0.167157652267047
"chr1-153"	"chr1"	153000001	154000000	"."	1000000	4.02717391304348	3.89206349206349	4.28785607196402	3.9879939969985	2.96338028169014	3.38936170212766	3.36673684210526	2.92621359223301	2.60674157303371	2.56718634001485	2.46860356138707	3.31666466969647	0.655726558264731
"chr1-154"	"chr1"	154000001	155000000	"."	1000000	4.36141304347826	4.45396825396825	5.53223388305847	4.44222111055528	3.6169014084507	3.7936170212766	3.88378947368421	3.56504854368932	2.62172284644195	2.7706013363029	2.84723523898782	3.80806837817216	0.872168173328242
"chr1-155"	"chr1"	155000001	156000000	"."	1000000	4.78532608695652	5.01904761904762	6.21289355322339	4.97248624312156	3.47981220657277	4.07021276595745	4.13136842105263	3.66407766990291	2.77003745318352	2.88789903489235	2.89784442361762	4.08100049795712	1.08607553056379
"chr1-156"	"chr1"	156000001	157000000	"."	1000000	5.8179347826087	6.15873015873016	6.50374812593703	6.20110055027514	3.63943661971831	4.3063829787234	3.99494736842105	3.66601941747573	2.7250936329588	2.91314031180401	2.90721649484536	4.43943185831797	1.45913564134929
"chr1-157"	"chr1"	157000001	158000000	"."	1000000	2.7554347826087	2.5968253968254	2.29085457271364	2.69934967483742	2.3943661971831	2.50212765957447	2.09515789473684	2.39417475728155	2.26067415730337	2.25241276911656	2.25866916588566	2.4090951843697	0.207431833259318
"chr1-158"	"chr1"	158000001	159000000	"."	1000000	1.9320652173913	1.72063492063492	1.92203898050975	1.87093546773387	1.85164319248826	1.77234042553191	1.78357894736842	1.78058252427184	1.75580524344569	1.9109131403118	1.86691658856607	1.83340496802308	0.073622056333837
"chr1-159"	"chr1"	159000001	160000000	"."	1000000	2.40760869565217	2.27936507936508	1.93703148425787	2.3991995997999	2.09953051643192	2.27659574468085	1.952	2.09126213592233	2.11086142322097	2.0014847809948	2.09934395501406	2.15038940139454	0.166713630662306
"chr1-160"	"chr1"	160000001	161000000	"."	1000000	3.30978260869565	3.2984126984127	2.99550224887556	3.29164582291146	2.71361502347418	2.88510638297872	2.496	2.8368932038835	2.32059925093633	2.43058648849295	2.5398313027179	2.82890682103445	0.363524464659792
"chr1-161"	"chr1"	161000001	162000000	"."	1000000	4.89945652173913	5.23809523809524	5.31934032983508	4.87643821910955	3.40845070422535	3.60851063829787	2.86315789473684	3.30873786407767	2.65468164794007	2.62509279881218	2.70103092783505	3.772999344064	1.09292736119169
"chr1-162"	"chr1"	162000001	163000000	"."	1000000	2.36684782608696	2.44761904761905	2.19490254872564	2.4672336168084	2.09577464788732	2.57234042553192	2.02105263157895	2.37281553398058	2.26966292134831	2.14402375649592	2.57169634489222	2.32036084554139	0.189412575203931
"chr1-163"	"chr1"	163000001	164000000	"."	1000000	1.17391304347826	1.25079365079365	1.13943028485757	1.22261130565283	1.40281690140845	1.1531914893617	1.21936842105263	1.4	1.58801498127341	1.82628062360802	1.49765698219306	1.35218888033451	0.216274841271933
"chr1-164"	"chr1"	164000001	165000000	"."	1000000	1.69836956521739	1.91746031746032	1.59220389805097	1.89294647323662	1.75774647887324	1.63617021276596	1.73810526315789	1.80194174757282	1.90561797752809	1.92873051224944	2.01499531396439	1.80766252364338	0.134799130717821
"chr1-165"	"chr1"	165000001	166000000	"."	1000000	2.58152173913043	2.42222222222222	2.3208395802099	2.71135567783892	2.48075117370892	2.25106382978723	2.01936842105263	2.44077669902913	2.34906367041199	2.33110616184113	2.5360824742268	2.40401378631448	0.18373368421808
"chr1-166"	"chr1"	166000001	167000000	"."	1000000	2.02989130434783	1.96190476190476	1.52923538230885	1.97898949474737	1.95305164319249	1.80851063829787	1.87957894736842	1.92233009708738	2.01647940074906	2.13214550853749	2.14058106841612	1.94115438608706	0.168290773739199
"chr1-167"	"chr1"	167000001	168000000	"."	1000000	2.74728260869565	2.88888888888889	3.00449775112444	2.70335167583792	2.65727699530516	2.71276595744681	2.61052631578947	2.45631067961165	2.41048689138577	2.31031922791388	2.29240862230553	2.61764687402774	0.229612779668575
"chr1-168"	"chr1"	168000001	169000000	"."	1000000	1.92934782608696	2.03492063492063	1.74812593703148	1.98099049524762	2.0169014084507	2.06382978723404	1.96378947368421	1.86796116504854	1.89812734082397	2.11284335560505	2.10684161199625	1.97487991237541	0.109865383814595
"chr1-169"	"chr1"	169000001	170000000	"."	1000000	1.39673913043478	1.60952380952381	1.72413793103448	1.70285142571286	1.77464788732394	1.61489361702128	1.68252631578947	1.61941747572816	1.65393258426966	2	1.82567947516401	1.69130451381841	0.150812450994476
"chr1-170"	"chr1"	170000001	171000000	"."	1000000	1.27445652173913	1.53650793650794	1.36731634182909	1.25262631315658	1.48356807511737	1.32765957446809	1.76336842105263	1.49126213592233	1.51460674157303	1.69116555308092	1.65323336457357	1.48688827082006	0.169929069833902
"chr1-171"	"chr1"	171000001	172000000	"."	1000000	2.05163043478261	1.99365079365079	2.23688155922039	2.20510255127564	2.25164319248826	2.2063829787234	2.23831578947368	2.17281553398058	2.07940074906367	2.15887156644395	2.04311152764761	2.14889151606824	0.0911106671305374
"chr1-172"	"chr1"	172000001	173000000	"."	1000000	1.41032608695652	1.4952380952381	1.26836581709145	1.30065032516258	1.53427230046948	1.38723404255319	1.47705263157895	1.53009708737864	1.5565543071161	1.95991091314031	1.81255857544517	1.52111456201186	0.205982322260007
"chr1-173"	"chr1"	173000001	174000000	"."	1000000	2.16576086956522	2.14603174603175	2.52773613193403	2.13106553276638	2.20093896713615	2.15957446808511	2.45052631578947	2.26990291262136	2.00449438202247	2.05345211581292	2.03936269915651	2.19534964917467	0.164559402306595
"chr1-174"	"chr1"	174000001	175000000	"."	1000000	2.05978260869565	1.86349206349206	2.41079460269865	1.81690845422711	2.10140845070423	2.24468085106383	2.77221052631579	2.14368932038835	2.05243445692884	2.01484780994803	2.02811621368322	2.1371241234678	0.26618006703559
"chr1-175"	"chr1"	175000001	176000000	"."	1000000	2.61413043478261	2.54920634920635	2.23688155922039	2.93146573286643	2.72300469483568	2.65744680851064	1.84757894736842	2.41747572815534	2.28614232209738	2.35337787676318	2.41424554826617	2.45735963655205	0.288515487126656
"chr1-176"	"chr1"	176000001	177000000	"."	1000000	1.57880434782609	1.55238095238095	1.56521739130435	1.74887443721861	1.89671361502347	1.77872340425532	1.66568421052632	1.67378640776699	1.76179775280899	1.9554565701559	1.9456419868791	1.73846191601328	0.147288043123873
"chr1-177"	"chr1"	177000001	178000000	"."	1000000	1.90489130434783	1.88253968253968	1.56821589205397	1.95897948974487	1.82910798122066	1.83404255319149	1.48715789473684	1.86407766990291	2.00149812734082	1.94803266518189	2.08997188378632	1.85168319491339	0.178328858026375
"chr1-178"	"chr1"	178000001	179000000	"."	1000000	2.13315217391304	2.19365079365079	2.61769115442279	2.16508254127064	2.13896713615023	2.28936170212766	2.19284210526316	2.09320388349515	1.82771535580524	1.91536748329621	1.83505154639175	2.12746235234424	0.223222160632199
"chr1-179"	"chr1"	179000001	180000000	"."	1000000	2.76358695652174	2.76507936507937	3.61019490254873	2.80140070035018	2.68169014084507	3.02340425531915	2.88673684210526	2.82330097087379	2.28464419475655	2.2271714922049	2.32052483598875	2.74433951423577	0.389933013921612
"chr1-180"	"chr1"	180000001	181000000	"."	1000000	2.70108695652174	2.58412698412698	2.8215892053973	2.79739869934967	2.42629107981221	2.78085106382979	2.52294736842105	2.27184466019417	2.11535580524345	2.21380846325167	1.94001874414246	2.47048354820823	0.301682450881934
