""	"Chr"	"Start"	"End"	"Strand"	"Length"	"V6"	"V7"	"V8"	"V9"	"V10"	"V11"	"V12"	"V13"	"V14"	"mean"	"sd"
"chr1-118"	"chr1"	118000001	119000000	"."	1000000	2.10214655810511	2.08313725490196	1.7913593256059	2.19137466307278	1.98114985862394	1.9556412729026	1.99238385376999	1.94085027726433	2.0144578313253	2.00583343284132	0.113624053067618
"chr1-119"	"chr1"	119000001	120000000	"."	1000000	2.19837157660992	2.08941176470588	2.07586933614331	2.26145552560647	1.99622997172479	1.91513982642237	1.89337395277989	2.03512014787431	2.0289156626506	2.05487641827973	0.119902157515224
"chr1-120"	"chr1"	120000001	121000000	"."	1000000	2.08734270910437	1.6878431372549	2.22760800842993	2.0188679245283	1.64561734213007	1.8572806171649	1.36176694592536	1.60998151571165	1.89236947791165	1.82096418646235	0.270588184846691
"chr1-121"	"chr1"	121000001	122000000	"."	1000000	1.98963730569948	1.86666666666667	2.49315068493151	2.09164420485175	2.29029217719133	1.98649951783992	2.26199543031226	1.91682070240296	2.09638554216867	2.11034358134051	0.202855383526128
"chr1-122"	"chr1"	122000001	123000000	"."	1000000	4.97853441894893	3.54039215686275	7.22655426765016	4.79514824797844	6.04524033930254	5.04532304725169	5.77151561309977	4.58595194085028	5.06184738955823	5.22783415794475	1.0324925619546
"chr1-123"	"chr1"	123000001	124000000	"."	1000000	8.43375277572169	6.3356862745098	12.3688092729189	7.39353099730458	10.3034872761546	8.33751205400193	9.66184310738766	8.4547134935305	8.70682730923695	8.88846250675184	1.73911435314056
"chr1-124"	"chr1"	124000001	125000000	"."	1000000	11.8904515173945	8.38745098039216	14.5521601685985	9.74393530997305	12.5918944392083	11.8823529411765	12.2208682406702	10.9371534195933	11.6016064257028	11.534208160301	1.74694466463532
"chr1-125"	"chr1"	125000001	126000000	"."	1000000	13.2923760177646	4.76549019607843	8.30347734457323	12.7816711590296	8.27521206409048	14.9971070395371	8.33511043412033	9.57855822550832	8.65863453815261	9.8875152243172	3.19054354285367
"chr1-126"	"chr1"	126000001	127000000	"."	1000000	0	0	0	0	0	0	0	0	0	0	0
"chr1-127"	"chr1"	127000001	128000000	"."	1000000	0	0	0	0	0	0	0	0	0	0	0
"chr1-128"	"chr1"	128000001	129000000	"."	1000000	0	0	0	0	0	0	0	0	0	0	0
"chr1-129"	"chr1"	129000001	130000000	"."	1000000	0	0	0	0	0	0	0	0	0	0	0
"chr1-130"	"chr1"	130000001	131000000	"."	1000000	0	0	0	0	0	0	0	0	0	0	0
"chr1-131"	"chr1"	131000001	132000000	"."	1000000	0	0	0	0	0	0	0	0	0	0	0
"chr1-132"	"chr1"	132000001	133000000	"."	1000000	0	0	0	0	0	0	0	0	0	0	0
"chr1-133"	"chr1"	133000001	134000000	"."	1000000	0	0	0	0	0	0	0	0	0	0	0
"chr1-134"	"chr1"	134000001	135000000	"."	1000000	0	0	0	0	0	0	0	0	0	0	0
"chr1-135"	"chr1"	135000001	136000000	"."	1000000	0	0	0	0	0	0	0	0	0	0	0
"chr1-136"	"chr1"	136000001	137000000	"."	1000000	0	0	0	0	0	0	0	0	0	0	0
"chr1-137"	"chr1"	137000001	138000000	"."	1000000	0	0	0	0	0	0	0	0	0	0	0
"chr1-138"	"chr1"	138000001	139000000	"."	1000000	0	0	0	0	0	0	0	0	0	0	0
"chr1-139"	"chr1"	139000001	140000000	"."	1000000	0	0	0	0	0	0	0	0	0	0	0
"chr1-140"	"chr1"	140000001	141000000	"."	1000000	0	0	0	0	0	0	0	0	0	0	0
"chr1-141"	"chr1"	141000001	142000000	"."	1000000	0	0	0	0	0	0	0	0	0	0	0
"chr1-142"	"chr1"	142000001	143000000	"."	1000000	0	0	0	0	0	0	0	0	0	0	0
"chr1-143"	"chr1"	143000001	144000000	"."	1000000	23.019985196151	7.55764705882353	13.8229715489989	20.3018867924528	15.3760603204524	24.6113789778206	14.4615384615385	18.0462107208872	15.7686746987952	16.9962615306578	5.19637935357209
"chr1-144"	"chr1"	144000001	145000000	"."	1000000	1.96150999259808	1.75372549019608	1.82507903055848	1.7088948787062	2.14891611687088	1.88042430086789	1.97410510281797	2.11645101663586	1.86987951807229	1.91544282748041	0.150316331324046
"chr1-145"	"chr1"	145000001	146000000	"."	1000000	2.09918578830496	2.12549019607843	2.1622760800843	1.79784366576819	2.0320452403393	2.1099324975892	2.20868240670221	2.05360443622921	2.03052208835341	2.06884248882769	0.117578780463177
"chr1-146"	"chr1"	146000001	147000000	"."	1000000	2.07549962990378	2.22745098039216	2.01685985247629	2.22371967654987	1.99434495758718	1.97878495660559	2.10662604722011	2.05914972273567	2.03534136546185	2.0797530209925	0.0915988980626308
"chr1-147"	"chr1"	147000001	148000000	"."	1000000	1.95854922279793	2.05176470588235	2.1159114857745	2.26415094339623	1.99622997172479	1.98649951783992	1.996953541508	2.13308687615527	1.97269076305221	2.05287078090347	0.100694300947076
"chr1-148"	"chr1"	148000001	149000000	"."	1000000	2.07698001480385	2.01725490196078	2.23814541622761	2.00269541778976	2.13572101790763	2.0443587270974	2.08987052551409	2.05360443622921	2.16385542168675	2.09138731991301	0.0758007389703211
"chr1-149"	"chr1"	149000001	150000000	"."	1000000	2.1820873427091	1.93098039215686	2.25079030558483	2.07008086253369	2.14891611687088	2.03085824493732	1.88880426504189	2.12199630314233	1.95180722891566	2.06403567354362	0.12324765602101
"chr1-150"	"chr1"	150000001	151000000	"."	1000000	2.01628423390081	1.92313725490196	2.12644889357218	1.86792452830189	1.85485391140434	1.90742526518804	1.84310738766184	2.05914972273567	1.94056224899598	1.94876593851808	0.0982765521212911
"chr1-151"	"chr1"	151000001	152000000	"."	1000000	2.01332346410067	2.08156862745098	2.19388830347734	1.97035040431267	1.92648444863336	2.02314368370299	2.04722010662605	2.04251386321627	1.88112449799197	2.0199574888347	0.0907102079326191
"chr1-152"	"chr1"	152000001	153000000	"."	1000000	1.99259807549963	2.10666666666667	1.96417281348788	2.31266846361186	1.81903864278982	2.13500482160077	2.08682406702209	2.02957486136784	2.18473895582329	2.07014304087443	0.141294105301463
"chr1-153"	"chr1"	153000001	154000000	"."	1000000	1.98075499629904	2.02509803921569	2.11801896733404	2.08086253369272	1.99622997172479	2.05400192864031	1.85833968012186	2.08317929759704	1.95502008032129	2.01683394388297	0.0797316821493441
"chr1-154"	"chr1"	154000001	155000000	"."	1000000	2.04737231680237	1.86666666666667	2.17070600632244	2.04582210242588	1.86616399622997	1.82063645130183	1.85224676313785	1.99075785582255	2.05943775100402	1.96886776774595	0.121486531074227
"chr1-155"	"chr1"	155000001	156000000	"."	1000000	1.94522575869726	2.06274509803922	2.09694415173867	1.71428571428571	1.99622997172479	1.95371263259402	1.93450114242193	1.97042513863216	1.94538152610442	1.95771679269313	0.107343982032418
"chr1-156"	"chr1"	156000001	157000000	"."	1000000	2.12879348630644	2.03137254901961	2.15595363540569	1.95687331536388	2.0320452403393	1.87078109932498	2.03046458492003	2.22550831792976	1.96465863453815	2.04405009590532	0.110139272032126
"chr1-157"	"chr1"	157000001	158000000	"."	1000000	2.13619541080681	2.20078431372549	2.01053740779768	2.07547169811321	2.05466540999057	2.10607521697203	1.84920030464585	2.18484288354898	2.0144578313253	2.07024783076955	0.107013113975072
"chr1-158"	"chr1"	158000001	159000000	"."	1000000	1.92301998519615	2.05647058823529	1.95785036880927	2.05929919137466	2.08482563619227	2.01542912246866	1.98629093678599	2.06469500924214	1.89879518072289	2.00518622433637	0.0672820626836895
"chr1-159"	"chr1"	159000001	160000000	"."	1000000	2.18504811250925	2.10980392156863	2.16649104320337	2.33153638814016	1.93213949104618	2.01542912246866	2.02132520944402	1.93715341959335	2.06586345381526	2.08497668464321	0.128710710091097
"chr1-160"	"chr1"	160000001	161000000	"."	1000000	2.16432272390822	1.97019607843137	2.14541622760801	2.06199460916442	2.04901036757776	1.87656702025072	2.01827875095202	2.05914972273567	1.89558232931727	2.02672420332727	0.0992631375222908
"chr1-161"	"chr1"	161000001	162000000	"."	1000000	2.13619541080681	2.31058823529412	2.18335089567966	2.1266846361186	2.08482563619227	2.06750241080039	2.31987814166032	2.50277264325323	2.19759036144578	2.21437648569458	0.140072107548953
"chr1-162"	"chr1"	162000001	163000000	"."	1000000	2.119911176906	2.23372549019608	2.20653319283456	2.05660377358491	2.08294062205467	1.99228543876567	1.97562833206398	2.19038817005545	2.04176706827309	2.09997591830382	0.0938312092294361
"chr1-163"	"chr1"	163000001	164000000	"."	1000000	2.00296076980015	1.88549019607843	2.04847207586934	2.31266846361186	1.89066918001885	2.06750241080039	2.07159177456207	2.01293900184843	2.10763052208835	2.0444360438531	0.126909537953727
"chr1-164"	"chr1"	164000001	165000000	"."	1000000	2.07549962990378	1.80078431372549	1.87565858798736	1.98921832884097	2.04901036757776	1.98264223722276	1.97867479055598	2.08133086876155	2.05301204819277	1.98731457475205	0.094933460189156
"chr1-165"	"chr1"	165000001	166000000	"."	1000000	2.09326424870466	2.24313725490196	2.00210748155954	2.16981132075472	2.12818096135721	2.04050144648023	2.04112718964204	2.29759704251386	1.95823293172691	2.10821776418235	0.112541753382625
"chr1-166"	"chr1"	166000001	167000000	"."	1000000	2.07698001480385	2.08470588235294	2.12012644889357	2.1455525606469	2.03770028275212	2.12921890067502	2.10967250571211	2.09981515711645	1.97911646586345	2.08698757986849	0.0514313268656428
"chr1-167"	"chr1"	167000001	168000000	"."	1000000	2.09178386380459	2.00313725490196	2.11380400421496	2	2.0301602262017	1.95178399228544	2	1.95194085027726	1.97429718875502	2.01298970893788	0.0570872332229328
"chr1-168"	"chr1"	168000001	169000000	"."	1000000	2.12435233160622	2.14901960784314	2.08429926238145	2.2533692722372	2.09802073515551	2.06171648987464	1.94516374714395	2.02772643253235	1.9855421686747	2.08102333860546	0.0917138588753637
"chr1-169"	"chr1"	169000001	170000000	"."	1000000	2.06957809030348	2.00627450980392	2.08008429926238	2.12129380053908	1.95664467483506	1.90549662487946	1.81721249047982	1.87060998151571	1.88273092369478	1.96776948836819	0.106871749744408
"chr1-170"	"chr1"	170000001	171000000	"."	1000000	2.04441154700222	1.93725490196078	1.83983140147524	2.10512129380054	2.11310084825636	2.13114754098361	1.92840822543793	1.76524953789279	1.91646586345382	1.9756656844737	0.129656740079783
"chr1-171"	"chr1"	171000001	172000000	"."	1000000	2.03849000740192	2.15372549019608	2.10326659641728	2.16172506738544	2	2.10028929604629	2.02437166793602	2.10351201478743	1.99357429718876	2.0754393819288	0.0633640663265451
"chr1-172"	"chr1"	172000001	173000000	"."	1000000	1.84752035529238	2.06901960784314	1.9072708113804	2.09703504043127	2.07540056550424	2.01157184185149	2.07311500380807	2.07024029574861	2.04819277108434	2.0221518103271	0.086626442570462
"chr1-173"	"chr1"	173000001	174000000	"."	1000000	2.19096965210955	2.08313725490196	1.9072708113804	1.96495956873315	1.93590951932139	1.98071359691418	2.14166031987814	2.09981515711645	1.98875502008032	2.03257676671506	0.0989275304879667
"chr1-174"	"chr1"	174000001	175000000	"."	1000000	2.03700962250185	2.04235294117647	2.11801896733404	2.06469002695418	1.94721960414703	2.13114754098361	2.16298552932216	1.83918669131238	1.93413654618474	2.03074971887961	0.10578013659342
"chr1-175"	"chr1"	175000001	176000000	"."	1000000	2.18060695780903	2.03137254901961	2.11169652265543	2.09703504043127	1.88878416588124	1.93249758919961	2.08530083777609	2.20702402957486	2.1285140562249	2.07364797206356	0.106216400452593
"chr1-176"	"chr1"	176000001	177000000	"."	1000000	2.13915618060696	2.05803921568627	1.83983140147524	2.05929919137466	1.95852968897267	2.1542912246866	1.95582635186596	2.10351201478743	1.87309236947791	2.01573084877041	0.114002957513106
"chr1-177"	"chr1"	177000001	178000000	"."	1000000	2.03700962250185	2.20862745098039	1.94309799789252	1.98921832884097	2.16588124410933	1.94021215043394	1.92231530845392	2.1460258780037	2.06425702811245	2.04629388992545	0.106969445198999
"chr1-178"	"chr1"	178000001	179000000	"."	1000000	1.90969652109548	1.9843137254902	1.95995785036881	1.91374663072776	2.02450518378888	1.83027965284474	1.99086062452399	1.88724584103512	1.94538152610442	1.93844306177549	0.0597141018579858
"chr1-179"	"chr1"	179000001	180000000	"."	1000000	1.94522575869726	2.13960784313725	1.95785036880927	1.92183288409704	1.9057492931197	2.06171648987464	2.14470677837014	1.92975970425139	1.96626506024096	1.99696824228863	0.0935403994833197
"chr1-180"	"chr1"	180000001	181000000	"."	1000000	2.00148038490007	2.02823529411765	1.99367755532139	1.97304582210243	2.00754005655042	2.05593056894889	1.99238385376999	1.909426987061	1.93092369477912	1.98807157972788	0.0454194792867842
"chr1-181"	"chr1"	181000001	182000000	"."	1000000	2.07846039970392	2.03294117647059	2.23814541622761	2.09164420485175	2.00377002827521	1.95178399228544	2	1.99630314232902	2.06425702811245	2.05081170980622	0.0833653219516527
"chr1-182"	"chr1"	182000001	183000000	"."	1000000	2.0340488527017	2.08627450980392	2.17702845100105	2.15902964959569	1.95098963242224	1.96528447444552	2.01218583396801	2.0369685767098	2.02409638554217	2.0495451517989	0.0781365860047776
"chr1-183"	"chr1"	183000001	184000000	"."	1000000	1.88452997779423	1.9921568627451	2.24025289778714	2.1078167115903	1.95852968897267	1.9556412729026	2.11424219345011	2.1996303142329	2.00963855421687	2.05138205263244	0.120241230058465
"chr1-184"	"chr1"	184000001	185000000	"."	1000000	2.1480384900074	2.01882352941176	1.96206533192835	1.86522911051213	1.86050895381715	2.00385728061717	2.06854531607007	2.00554528650647	1.99036144578313	1.99144163829485	0.0904899748221317
"chr1-185"	"chr1"	185000001	186000000	"."	1000000	1.98815692079941	2.01254901960784	2.03793466807165	1.89487870619946	2.03581526861451	2.00578592092575	2.07920792079208	2.02772643253235	2.05461847389558	2.0151859257154	0.0525045100757042
"chr1-186"	"chr1"	186000001	187000000	"."	1000000	1.89045151739452	1.99686274509804	1.89462592202318	2.0377358490566	2.10933081998115	2.18129218900675	2.003046458492	1.9445471349353	1.98714859437751	2.00500458115167	0.0951200138658703
"chr1-187"	"chr1"	187000001	188000000	"."	1000000	1.98667653589933	1.83372549019608	1.84193888303477	1.93800539083558	1.87935909519321	2.0655737704918	1.94211728865194	1.75785582255083	2.02088353413655	1.91845953455446	0.0987966524324821
"chr1-188"	"chr1"	188000001	189000000	"."	1000000	1.9259807549963	1.96235294117647	1.78503688092729	1.70619946091644	1.92648444863336	2.06171648987464	1.86290936785986	1.7818853974122	2.1574297188755	1.90777727340801	0.142847893919856
"chr1-189"	"chr1"	189000001	190000000	"."	1000000	1.95262768319763	1.81176470588235	1.69441517386723	1.95148247978437	1.96229971724788	2.22565091610415	1.9025133282559	1.74861367837338	1.9004016064257	1.9055299210154	0.153317300393887
"chr1-190"	"chr1"	190000001	191000000	"."	1000000	1.80458919319023	1.88705882352941	1.77660695468915	2.07277628032345	1.9698397737983	1.98071359691418	1.97410510281797	1.6913123844732	2.07389558232932	1.91454418800725	0.133752767054329
"chr1-191"	"chr1"	191000001	192000000	"."	1000000	1.99111769059956	1.80078431372549	1.82086406743941	1.8544474393531	1.94910461828464	2.15814850530376	2.10814927646611	1.68391866913124	1.84899598393574	1.91283672935989	0.15275440655936
"chr1-192"	"chr1"	192000001	193000000	"."	1000000	1.93338267949667	1.97803921568627	1.95785036880927	1.95417789757412	2.05089538171536	2.17164898746384	2.07768469154608	1.83918669131238	2.13012048192771	2.01033182172575	0.105307031581162
"chr1-193"	"chr1"	193000001	194000000	"."	1000000	2.04589193190229	1.94666666666667	1.97471022128556	1.89487870619946	2.06786050895382	2.11378977820636	2.03960396039604	1.97966728280961	1.88915662650602	1.99469174254732	0.0776275431273294
"chr1-194"	"chr1"	194000001	195000000	"."	1000000	1.84159881569208	1.8321568627451	1.69652265542676	1.85175202156334	2.06409048067861	1.99035679845709	1.8050266565118	1.79852125693161	1.99518072289157	1.87502291898866	0.117045329761225
"chr1-195"	"chr1"	195000001	196000000	"."	1000000	1.86084381939304	1.91372549019608	1.57218124341412	1.8544474393531	2.03958529688973	2.17743490838959	2.12338156892612	1.78743068391867	2.06586345381526	1.93276598936619	0.189781230318924
"chr1-196"	"chr1"	196000001	197000000	"."	1000000	1.79422649888971	1.87294117647059	1.73656480505796	2.04582210242588	1.86804901036758	1.99421407907425	1.99238385376999	1.76524953789279	2.1285140562249	1.91088501335263	0.135847941708067
"chr1-197"	"chr1"	197000001	198000000	"."	1000000	1.87564766839378	1.94039215686275	1.8377239199157	1.80592991913747	2.0301602262017	2.09450337512054	1.93907083015994	1.85951940850277	2.01927710843374	1.93358051252538	0.0980871292101154
"chr1-198"	"chr1"	198000001	199000000	"."	1000000	1.94522575869726	1.84	1.90094836670179	1.98921832884097	2.02639019792648	2.1542912246866	1.91012947448591	1.87060998151571	2.05461847389558	1.96571464519448	0.100157506275843
"chr1-199"	"chr1"	199000001	200000000	"."	1000000	2.05477424130274	1.9278431372549	1.99367755532139	2.1266846361186	2.07917059377945	1.96914175506268	1.93602437166794	2.03142329020333	1.93895582329317	2.00641060044491	0.070668989310769
"chr1-200"	"chr1"	200000001	201000000	"."	1000000	1.96891191709845	1.95294117647059	2.10326659641728	1.78167115902965	2.05655042412818	2.02700096432015	2.1035795887281	1.94085027726433	1.95502008032129	1.98775468708645	0.100212625158188
"chr1-201"	"chr1"	201000001	202000000	"."	1000000	2.01036269430052	2.05647058823529	1.96628029504742	1.90566037735849	2.0320452403393	2.00578592092575	1.97562833206398	2.20887245841035	1.99839357429719	2.01772216455314	0.0835099220274668
"chr1-202"	"chr1"	202000001	203000000	"."	1000000	2.10510732790526	2.0156862745098	2.02528977871444	1.91644204851752	2.09048067860509	1.96528447444552	1.95125666412795	2.07578558225508	2.06104417670683	2.02293077842083	0.0665398452571269
"chr1-203"	"chr1"	203000001	204000000	"."	1000000	1.98075499629904	2.18352941176471	2.05268703898841	2.11859838274933	2.04335532516494	1.96528447444552	1.88118811881188	2.18669131238447	2.0433734939759	2.05060695050935	0.10110722390439
